idx	label	predict	radius	correct	time
48	1101100000110110111011111010010111110000101010111100011000011001000000010101111101100011101100000111	1	0.064	1	0:00:03.114106
49	1100110111010110111101111001101001010001100001011011010011010011001011010111010011101000101000010101	1	0.064	1	0:00:03.721952
50	0000010100101001011000001100001111010001101010011101001001010000110011000101111110100011000101111010	1	0.064	1	0:00:04.485812
51	0111101101000111100101000011100001011101000110101001000111110101111000101101011011010001101001010101	1	0.064	1	0:00:04.681799
52	0100011001110110011101100010101001001101011100101000111110000000110000001001101000100101011101110100	1	0.064	1	0:00:04.751212
53	1111001100110001111110100100001110101001101001100011000101101101010111000110010100100011100010100010	1	0.064	1	0:00:05.031796
54	0010001101110100011010000010110100110101000111110110110100101010111011000100000010100101101000101100	1	0.064	1	0:00:04.090460
55	0110011011101110101010110110111100100011111101000001110110100001111101111100001000100111110000010011	1	0.064	1	0:00:03.548992
56	0000011001111000001100100001001010111101001111110010110000111101111101101100101110100000010100111010	1	0.064	1	0:00:03.551288
57	0101011000000010010110110000000101011100010110001011111101000011010011001011010000000011100000000111	1	0.064	1	0:00:03.387060
58	0010000001110011000100110101010001010110010001010101100111010111111100101010000110011111100100111000	1	0.064	1	0:00:03.721737
59	1011100110111001011111000110110110010100100100000101010101010000001101000100011110100101110111101111	1	0.064	1	0:00:03.422829
60	0110010001000010100100111101001100100100001011100101001111101000011000110010001100000110110011001010	1	0.064	1	0:00:03.016685
61	0011110100110011010101101001111001001011001011110110011001001011011101100101110100110010011011100111	1	0.064	1	0:00:03.281117
62	1001011000101100110110000100100110001110111000111001111111001110101100101100000011000100111101100111	1	0.064	1	0:00:03.508020
63	1010000011100000011101000111000101001100101101111101111101010011000101100011111100110110000101010110	1	0.064	1	0:00:04.381149
64	1001101100110001110001010111010101101010011101001000000110011110001010111101110100011111111001000000	1	0.064	1	0:00:04.489948
65	1010001011000111111011011101011111000000111000010110010110001000001000000011101011011100011010100100	1	0.064	1	0:00:04.561724
66	1100000111110101100100010111011111110010011111110101111001011010111111010111011100100111101100010111	1	0.064	1	0:00:04.535220
67	1011000000010011011100111000101100101101111110101101110001010101110000100111101010100101110111001001	1	0.064	1	0:00:05.132612
68	1000000100000110010001010000001110000010111100111110001110101000000100101101101010101111010111011110	1	0.064	1	0:00:03.384244
69	0011010001000101001111010010110010010011100011110010111110110101011110101010010010001010001100100110	1	0.064	1	0:00:03.504134
70	0100100110010100001111011010010101110111001100010010110000111110010010001010110011010110001001101000	1	0.064	1	0:00:03.549922
71	1110000001110111010100001010011000100001000100101000111000101000100101101111111110101001011101010000	1	0.064	1	0:00:03.343927
72	0100111010101011010110110101000001010001010101010000000111000010010110110101001010111010011000000101	1	0.064	1	0:00:03.709501
73	0010011101100000010101111000101100000011101010101111101000101011111010011010110110011100100110000101	1	0.064	1	0:00:03.002248
74	0000110101000111011100010111010011111101101001111111111001011010111000001100101000100001111000111110	1	0.064	1	0:00:03.396868
75	1100000001000010000001101010001111000011010001110001111111010101110101100000101110001110111011010110	1	0.064	1	0:00:03.288467
76	1110000101101000101011010110101010100001011100111001101110101111100110101001101101111000101101110000	1	0.064	1	0:00:03.800107
77	0011100010011010010110111010111010111100000100111001010101100100100001110101011100110001101010100101	1	0.064	1	0:00:05.082572
78	0101110100001100111011011110011101011000010110110011010000110100101010001110100101001110011001101101	1	0.064	1	0:00:04.186913
79	0001000000101101000010101100010101111111010111101110000100101110000011011100010001101011110011010110	1	0.064	1	0:00:04.657372
80	1110101011110110011110101010010000011111010111000011100100010000101000101001000111101101000110101110	1	0.064	1	0:00:04.507576
81	1111011110101101010010110011100010010111011110000111101100111010000111101000110011011010100111110001	1	0.064	1	0:00:04.065157
82	1010110101001100001001101110001111011001100010111100100111101110000100011010111010010100010111001010	1	0.064	1	0:00:03.514517
83	0011110011000110101001001001100010011000000101100001100101110011000101101010110110111100011110111111	1	0.064	1	0:00:02.623009
84	0100101010011000111011010000110010000110000110000000101000001101110010110000011011000000101101011111	1	0.064	1	0:00:03.046586
85	0011011111110101101110000000111010011000110111110010111111001000011111011101101100011110011100101100	1	0.064	1	0:00:02.990843
86	1011100011001110111001110110111001000100011101110010000011010010010010001111110000100010111110101011	1	0.064	1	0:00:04.192753
87	1111011010010010001101100000011001100100011011110101000010001000001111101101000110110001010010001110	1	0.064	1	0:00:03.227647
88	1010111110110111101001111111011000001010100001011000110000010110110100001100001100011110001000111000	1	0.064	1	0:00:03.188922
89	0111011011111010001001000101000001100100110101010000111101001010000010010001001101011000100110001110	1	0.064	1	0:00:03.190114
90	1111111011001010001100111100000110110101100111100100000101111110101001011001101111111010001111111110	1	0.064	1	0:00:03.421352
91	1100000011000111111110000110001111110100010110110111110101011000000100001001000100011001000010100110	1	0.064	1	0:00:04.620108
92	0111011111110110010011000110111000111010101100110001011100101001010111101011010010101111100011110010	1	0.064	1	0:00:04.615617
93	0011010010111101000110011001010111111001001010101110001110101100111000000111001110001000111100001001	1	0.064	1	0:00:04.862110
94	0011010110001100111101100011111100111011011010110100100101001101110110111010001110000100010110110010	1	0.064	1	0:00:04.675001
95	0001011110100100110011011011001011000100010100111010010100010000011100110000000110011100101011001000	1	0.064	1	0:00:04.128580
96	0010110010110000101111000000110100100100101011011111011111100110001011000001011111101101101101111011	1	0.064	1	0:00:02.842412
97	1101111110000100011010010010001000000100110001000100011000001000101101011000100000011001000110000110	1	0.064	1	0:00:02.947382
98	1100000101100100100001111100110010100100000101110110010101100001110001100100110001000111001001011000	1	0.064	1	0:00:01.476297
99	0000111011100001110010101100101011111011101111111100000111110011100101100100100010011101001110011100	1	0.064	1	0:00:01.499537
