idx	label	predict	radius	correct	time
47	0111110001010010001100000000100110110110001111001101111010010110100011111100000011101100100010100001	1	0.0597	1	0:00:18.606541
48	1001101101100010101110001110001100010010111011001101111100100001011010110001110101010010110110111011	1	0.0597	1	0:00:19.648839
49	0100110011010011101001000001001011111001111010100001011010010111010000100100110111111100001010110010	1	0.084	1	0:00:19.813822
50	1110101000010000100000101010100110110011100111100000111001110000010001010100011001011011010110111001	1	0.0727	1	0:00:19.194652
51	1011101010101101101101111001011101001010010101101001001001000011010000110000101011010001101011100000	1	0.0529	1	0:00:18.894973
52	0100110101110101100111111001000010010101001010100011011000100011101100100110101010100011111011111111	1	0.0439	1	0:00:19.342968
53	1011111000001010111011110010111001010110111101111000001010111011011111101100010101011000010011111010	1	0.0607	1	0:00:19.750211
54	0100101011000010000010011011111001100001010100011001010001110101100010011110111010010100100100011110	1	0.074	1	0:00:19.290697
55	0011011101011100101110010111011110101101110010001011000111000110100110111111011011110011010101100001	1	0.0414	1	0:00:18.380604
56	1100000100000010011100001111111010100110110111111001110000101110101001101100001010101010111010010000	1	0.0797	1	0:00:18.776602
57	1000110111111111000110100001111110100111101101011101101000101101001001000011011111111110000001101100	1	0.0501	1	0:00:18.799079
58	0110100100100011000100110101001000110010001001001111111110101001110010000101010001010010011001101100	1	0.0647	1	0:00:19.408711
59	1110010111011111000001011101011110000010110111110010000111111000011110011101010110000110000101000100	1	0.0751	1	0:00:19.049345
60	0101001011110010000101011010001000110110001110010101111100001101011001111100001111011010101010010001	1	0.0744	1	0:00:19.719646
61	0100111011011001011110001110001100111111011111101000101101011010000011101001110001100101000111011001	1	0.0682	1	0:00:19.271053
62	1111100101010101010000100111110101101110010000111110110011010101111011100010001011010010010101101101	1	0.0392	1	0:00:18.859742
63	1011111001110110000000001100100100010001100101011010011001010000000101010100110001010110100111001001	1	0.0207	1	0:00:18.629150
64	0111011011001011000001011011100001001111011011010011101110100111100010100100101110000001011110100100	1	0.0652	1	0:00:18.528821
65	1111110110100001000000101011101101000000010111110000001000000010011100101100011101100011011000100011	1	0.053	1	0:00:19.135703
66	0000001110100010001101110011010100011110101000011100100100100001000011000010001010101011110011101101	1	0.0783	1	0:00:18.269179
67	0000101101101000000111001000000111000010111110001100010000001100010111111000110100101001001100100101	1	0.0518	1	0:00:18.930648
68	1100000100000110111000010100110000000111100111101110011100011100011010110000111011010010011011100111	1	0.0672	1	0:00:18.657301
69	0001101010100100100110110100010111010001110111000001101010100111100010111110101000110001011010011111	1	0.0843	1	0:00:18.299119
70	0100111100011001111111011000001100110001111000011010011010000001100010111010010100110010010100110011	1	0.0464	1	0:00:18.264285
71	1001110100010001101100011101101101000111110110010010111011001011110010010001001100000010100000001011	1	0.0843	1	0:00:18.889973
72	1001110011000101111000110100110010111010111000110111000110000110110101010101001101000000110010000001	1	0.0807	1	0:00:19.072389
73	0111110000101001111010001101101111011100100011111110011100001111111101101111100111001011000111010010	1	0.0614	1	0:00:18.971660
74	0111011100110001000110100110101001000000100101110001001001111111101100110100101010000011110110111101	1	0.0737	1	0:00:18.498399
75	1111110111000000011001101110101001110101001000011100111000011000010000101001000100101110101000010011	1	0.0573	1	0:00:18.567787
76	1100001111110111101001101010100101110101101110010011011000111101100111110011100100100000010011110111	1	0.0785	1	0:00:18.921133
77	0001001011000111111110010110111100010110111101011100011110000001111001110011101100001100000100111111	1	0.0778	1	0:00:18.936070
78	0101010111000111100001010001001001000100100000101101110100110111110011111111100000111101110010100010	1	0.0702	1	0:00:18.447107
79	0011100101110101101001111110000011110010100101001100011000101110001010001101101111000110111111011001	1	0.0595	1	0:00:19.196573
80	1010001110100010011011001101100101110101011100001001000111011000000110000011110011010010001010010110	1	0.0592	1	0:00:18.572596
81	1001011010010010011101000010100100011001101101111001000101010111010011000110011010110010110101001111	1	0.0784	1	0:00:18.796175
82	0110001010101001001001111010111101100010111110110000100000110101101010000101001110010101000000110011	1	0.0866	1	0:00:18.650462
83	0000111010001001001011101111011101101110000101001010010000101010101111111001011001101111100101001111	1	0.0827	1	0:00:18.728854
84	1101010101000001111110011110110010100100100100000010000000100000000101010000011110110101110011001010	1	0.0507	1	0:00:18.796644
85	0110010001100000001000010000111000011101111010011110001011111111000110010001000010100111011001011101	1	0.074	1	0:00:18.487176
86	0010100001001000000111110010101110010111000000101111110011100000000101010111011100100110011000111111	1	0.0687	1	0:00:19.108717
87	1110101010101001101011011000001010000100011000011111011111010111100100001101111000010101001110001000	1	0.0769	1	0:00:18.603986
88	1011100110111100011110100100011001100001001011101010011010110010001101010111010101001101100101110100	1	0.0495	1	0:00:18.831136
89	0000110101110100010111111100110011000110101111011001010011110101001100101011001110001001111010110001	1	0.0736	1	0:00:19.058961
90	1110101010100001000111001010001110100100101011010001001010001111101011000111111110111110011010101011	1	0.0704	1	0:00:18.471495
91	1100001011011001100010010011011100000010111010011111011111000000110111011010011100101101010101111100	1	0.0566	1	0:00:19.444825
92	0100000000110100111011100101010001110010011011011011000010010011001000000010101001000001101101111110	1	0.0781	1	0:00:18.226124
93	1000011010011011111011100010110010000001010011111101011001111100111110101001001111000001011011101111	1	0.0734	1	0:00:19.356492
94	0010010000100011001111001101100001011010100110011100001011110010011010000101111011101000111010001100	1	0.0771	1	0:00:19.468103
95	1011110100010011101100101010011011000111111010101000010000110101011110011010101110000000101111111011	1	0.0467	1	0:00:19.003613
96	0000100001111111111000101111000010000101000001111111001010001101110101000000011010001000001010100011	1	0.00207	1	0:00:19.318978
97	0011000010100100010011110001011111001001101001110001000111110100010110011011100010111111011010100100	1	0.0654	1	0:00:21.259860
98	1011111000111101100111001011100001110111010000011011110000100000001001110100101111000101100100010111	1	0.0694	1	0:00:19.393621
99	1010110110100000001010010110101000011101001001000010100001000010000100100111111011100101100100011101	1	0.0628	1	0:00:21.041742
100	0111111101000100101011110101110100101010111001111010000011010101011100101100000000011000001000001011	1	0.0174	1	0:00:20.121433
101	1111111111100111001000111110011110011000011010011011010101101000111110011111001001100000000110100001	1	0.0528	1	0:00:20.801352
102	0001100010010110011110110110110011100110001110100000001011000011010101000101101100000011111101011000	1	0.0669	1	0:00:19.999069
103	1110000101010101110000010100010111101100100111001011010001000111011100100011001110001101001010110111	1	0.0833	1	0:00:20.374285
104	1011111011110010101000111000111101101111011111010111100101100100100000001101010101101110001111010101	1	0.0732	1	0:00:20.100916
105	0111011010110010011110011011111101011110001111101001000100000111101010011111100001110100010111011110	1	0.0681	1	0:00:19.978616
106	1000111101010001101001101010111111001001111000011100000101001000001001110000000110001101010100001010	1	0.0425	1	0:00:20.298525
107	1111011011001001111100111101101101110010000100000100000000010101111000010111111010011001011011000011	1	0.0565	1	0:00:19.728767
108	1101000100110010000101111101001000101011010100011111100111010000011000100010011110001100101011101110	1	0.0797	1	0:00:19.205401
109	0110000101010111010000011100111001010010011111001101001101110111000111011010001011111001111101010101	1	0.065	1	0:00:18.213487
110	0110100110010001111110100001111001010000101010101100100000001111001110001100101001000110111010011111	-1	0.0	-1	0:00:17.880021
111	1000101001101001110001000111110011110100101110100000111110110001011100011111001000100100100101101000	1	0.0369	1	0:00:17.085265
112	0111010100100011100011110110111101001101000011010110100010011101110110101101100110101000111110111010	1	0.0788	1	0:00:18.133362
113	1110101101011011100110100100001100111100110110000000011110010010111010010111001111101111011010100101	1	0.0669	1	0:00:20.660681
114	0011001001001111100001100110101000000111100000100001100010001110101101011001010110110111101000110100	1	0.0864	1	0:00:18.743773
115	1001110100100101011110010011010000110100001111110011100101101000000011111011100000011000101011111110	1	0.0692	1	0:00:19.708927
116	0101010100010100100100100111100001100110110010111001101110100001111110111001101111010100011010110011	1	0.0633	1	0:00:19.813482
117	0111010101011100010100000110110010111111001001110010001100011110011111010000110010011110101000010010	1	0.056	1	0:00:19.930773
118	0101000101100110001000101111110101101101000000000100110100010110010110111101110010001101001010101111	1	0.0435	1	0:00:18.966598
119	1010110100110110000100011110001101111010011101000001110001011100000100011010000100000001010001010111	1	0.0698	1	0:00:19.501060
120	1111001011010000110010010101001000000011000001011010110010100110110010111011011000101100001011100100	1	0.0666	1	0:00:19.507074
121	1111010110011100110100011100110110110101011001100110001101001101001101011000110100010110011100101110	1	0.0238	1	0:00:18.993258
122	1111100000000110100010001111100101110111101110100110001101001111101100111111010100010001101111101110	1	0.0809	1	0:00:18.890684
123	1111111111011010011110101000000010101110111010111111101110100000010100110010110001010000001110010001	1	0.069	1	0:00:19.746683
124	1000111110101001111011000011000000101010111111101001111111101101000011000111001110100011011110011111	1	0.076	1	0:00:19.270432
125	1001100100110110011110000110001001011010000101010001010101011110100100000100111100010010111110101101	1	0.0784	1	0:00:19.659951
126	1111110001100001110001001011111010110011100010000001101000110111101010000010001101110111100100101110	1	0.0763	1	0:00:19.481833
127	1011100111000010010000111100111110101001010101000010010000111001101101000100010110001000010101101011	1	0.083	1	0:00:19.685074
128	1000110011000100111100010010100100100100001001011111001111001000110110110111001001011100000100111111	1	0.0227	1	0:00:18.859354
129	0011011000010011000001101011111010110111010101101001111101110110111001001111110101110011000011011011	1	0.0696	1	0:00:18.636660
130	1110101110000100100100101010100100011000000111001001010110111101101101001100010010110111110110101001	1	0.0697	1	0:00:18.339988
131	1001011000001110100010001110010000001000010010010010010111100111100101010011101100010101111001010001	1	0.0775	1	0:00:19.226396
132	0010000000111001100101100011010101100110011001011100011111010001001100100010101111111000100111000111	1	0.0611	1	0:00:18.855572
133	0100100001101101111000001010010001101010010010011100001010100000001101101100001100010100111111000001	1	0.0771	1	0:00:21.987097
134	0010000011110100100110101101111000011000101100111011010100110011110111110101001100001011010100011101	1	0.067	1	0:00:20.566844
135	1100010111011111011110100110100011011101111011100101010000111000111111010001101100000100011111010101	1	0.065	1	0:00:19.659000
136	0100000100011001101100111011001011011101011110110000100101001011111100000001010010011101101100101000	1	0.0789	1	0:00:18.241389
137	1001011110000110101011001010101111010010011100011011101111110110010010011101001010111111000101100010	1	0.0691	1	0:00:19.101415
138	1100110001010101110111000100110001000100010111010111111100101111000101001100111100011001111111101010	1	0.0452	1	0:00:20.614596
139	0101001011011101011110001110100111110010101001011101010111010100100101000100100010000011011110110110	1	0.0313	1	0:00:19.473231
140	0110010000111110001010111101111101100011101100000101100100100101010101000011010100100010010001100001	1	0.0516	1	0:00:18.996190
141	1111000101110001000111111110110100111000111101010010110011110111000110110000001101010010000000111100	1	0.0769	1	0:00:19.247424
142	1001100011000110010000110000000001111001011110011011110001000001011000111011000110111010110010011010	1	0.0641	1	0:00:19.575367
143	1000000011001011101001111111000101000001110011110011101001111010011011000011011111111110000001010001	1	0.0891	1	0:00:19.594503
144	1100011101110011100100100001110000110110001100101101100011000001011110011111101010000011100011100110	1	0.0904	1	0:00:19.411179
145	1100010101100011011000011010101100000111101010101011111101110111001100111000010110010111000101000110	1	0.0635	1	0:00:18.183046
146	1011011001111111001011100000000111010111111111101010111100100110101011100111111000010111101011110110	1	0.0831	1	0:00:19.073563
147	1100000001010111010100101001010010111110011110000000100111100010010111011010111000000110000101101011	1	0.0538	1	0:00:19.345942
148	0110011101010111011111111010011100101011110100011010101110111111001010100111011011111001010001001001	1	0.0465	1	0:00:19.394160
149	1111111000000000001010111010010100011110010101111011000001010100110010100010111000000010010111100111	1	0.0531	1	0:00:18.750846
150	1011000101101010001011111011110111000011000010000010010001100000110110101111010010011110001100110101	1	0.0091	1	0:00:19.418314
151	1101111100110111011101101100101110100010110110111111011111101000110100010101010010101100101000110111	1	0.0296	1	0:00:19.548454
152	1110000110000010000110000110011101011001001110000000100100001100111011001010111001111011011100001100	1	0.0742	1	0:00:19.848523
153	1101010101101010100011001011111100101011000101010110100111110000001011011101100100000011010100111010	1	0.0876	1	0:00:19.251230
154	1001001011011010101001001100111111111110010010011001100011100110110000001111101110000101100010001010	1	0.0588	1	0:00:18.665405
155	1010100000000101001110101111100000110010100100011000000010010110010101100011011101001000000011000111	1	0.0786	1	0:00:18.970131
156	1001110010000000111000101111010110101010000100101110000101001010000110101000100101010100101011011111	1	0.0683	1	0:00:19.420220
157	1011101111100000001011010110000100110111000100010001111100110110110010111010000101011000010001101100	1	0.0903	1	0:00:19.379799
158	0000111111101010111001111000001101100001001110111010111001011011011111101100100101100010000010110001	1	0.0805	1	0:00:19.345233
159	1010110010011111001001100000001100111010011111010110000001101010010010101000111100010000110010011000	1	0.0715	1	0:00:19.290459
160	1000010101110010000000010010101111011000001011100010011010011110111110110111110101111100000011000001	1	0.063	1	0:00:18.980820
161	0000011000110000110011001001100000010000101110111110001111101111111010010001100010111110010011011101	1	0.0282	1	0:00:19.373817
162	1111000111001011110011000111110111000000101100000111100010110001010100110001111011011011001011010001	1	0.0752	1	0:00:19.587141
163	1000110011001000100100001010111011010001000110110110000111100011001001101000011110101100000110110111	1	0.0564	1	0:00:19.605160
164	0101010010011111000010110000000110111111001001111010010001111111000100000011111010010100100010110011	1	0.0526	1	0:00:19.537208
165	1001100000101100100011010100011000011110000000111110111010000101111100001000110111011011010100100000	1	0.0725	1	0:00:19.343299
166	0010001001011101011001010011110110011000100000001010100010111010001110000100000011110111010110110100	1	0.0749	1	0:00:19.167067
167	1101111110111001011110011011101101000110110010010110000000011001001011111101110010000011011110001101	1	0.0755	1	0:00:19.860992
168	0101000110000110101001011110110010000111101111010001110001011101101101101100001111111110011110001101	1	0.0315	1	0:00:19.815187
169	1001010101111010000000010111110001110110011010011011101101100001011000110010111010011001010110110101	1	0.0648	1	0:00:19.453902
170	1110011110110100010101011100110010001110010111011100001011000000110011110111110001011100111111010100	1	0.0207	1	0:00:18.869127
171	1000110001011100111110011010110110101010001010100110010111100000011101001010101111001100110100100100	1	0.0445	1	0:00:19.536541
172	0011101000000010000000011100110111110011111000000000010000100101100011110011001101101111101010110111	1	0.0635	1	0:00:19.263891
173	0110001000100110001011101111110000100100010001000100010010101110000111101100000100100001001101111110	1	0.0801	1	0:00:18.772978
174	0110001110010110100111000010111110011010100101000111111110000011111010000001100111001010011001100100	1	0.082	1	0:00:19.403808
175	0001000011110100001111110101110101101011110011011011100111000010100100111100101001001110111101111001	1	0.0611	1	0:00:19.420888
176	0100101111110111110110010010101010111111011101101111010111000010100001000011000100011100101000101110	1	0.0473	1	0:00:18.847920
177	1011001111101101001011100101001011010101111011011000101000101101111110110101110110100011100111111000	1	0.056	1	0:00:19.629973
178	1011110010000001000001001110111000101001001011000101011011010010100011101001111011000101001111011011	1	0.0534	1	0:00:19.402915
179	1111110101110000101111101000100010100010001111110101011011110100110010010111100000111101001101000001	1	0.0794	1	0:00:19.351105
180	1011110011100000111100101111001001001011001001000011011010110110101111010011111010101110001000101010	1	0.0621	1	0:00:19.675576
181	1010111111100000110011101111011000100000011100011010000101110100001100001100100101000011001101100110	1	0.0545	1	0:00:19.585514
182	0010110110100100100010110001100100110100001111001011111010000111100101010111000000000100110100111000	1	0.0399	1	0:00:19.354475
183	1100101010101101100011000000000101100000110001000110110000101101101000110000001111001010001000001110	1	0.0551	1	0:00:18.785511
184	1000010101111010010100001011101001110011110100101011011001011101010100010001001111000000111111111000	1	0.0625	1	0:00:19.155909
185	0101101001110100100000010001110110100011001001110011011011011011000110000001010101010101111000111100	1	0.0737	1	0:00:18.753686
186	0101001010101100001101010110111101010100000010001101010001010011110111000001101001100010000000000001	1	0.0733	1	0:00:19.831127
187	0001000001011001010000110000011011000101101110111011100111111110111111111100010011110011000101001100	1	0.0703	1	0:00:19.361943
188	0100011101000010110110000000001111001010111110000011111011010100111000110011011011000100111011001101	1	0.0347	1	0:00:19.637582
189	1100011010000000011001000111110110011001001000011100010110111110101001001011000001001010000010000100	1	0.0756	1	0:00:19.517630
190	1000111011000000000101011101100110101000000010010011111010101000000001011111011101010001110001100010	1	0.0516	1	0:00:19.252626
191	1011001010000110011100000111000100110100101010001001000110001101000101010011001011111011111010011010	1	0.0695	1	0:00:19.930477
192	1011011100111110011101100110011100010011001100010011101110101100000011010001100001000011001110100011	1	0.077	1	0:00:19.286963
193	1010011101010110010000110111100010110110011000010010011100101111110010110100001000111110101110111010	1	0.0453	1	0:00:19.164716
194	0010011110001111110100001001010111111101000110010000100111000001011001110101111011111010000011100110	1	0.0719	1	0:00:19.572769
195	1000011001101100100101001001111111000010000000101100100111111100001011100101001110001100010010001011	1	0.0586	1	0:00:19.053356
196	1011101011001010111100110101100111110111111111101100010100111100000101000011011001111101101001000101	1	0.0617	1	0:00:19.196454
197	1001101011101100110011001010010101100001101000100110000001110011011101111111011100000111101101011101	1	0.0429	1	0:00:19.545444
198	1101101110001101000010000111000101010010111101110101111101110110000010000100011001110111111011000010	1	0.078	1	0:00:19.786721
199	0101111111000001100111011111010101001100100001010001011101100011100001111011101100000110001110111110	1	0.0464	1	0:00:19.955116
200	1111011100100101111010110110000001000101000010111111101111100101010111000001100010001000011100011111	1	0.0605	1	0:00:18.865864
201	1111000101000110110010110011100010010000101100010001000110101010010101101010010000110110001001101011	1	0.0386	1	0:00:19.667722
202	0000100010001011000010011001110110111110111111001101010110011010011000110111111110111010111111101001	1	0.0819	1	0:00:19.709667
203	1010100100101011001010110110110000110010111100010001001101000100100001111100001100100011000010100000	1	0.068	1	0:00:19.474834
204	0100111100111010100111000000001111010110101011010011001010111011000011111110110010000100001100010110	1	0.0601	1	0:00:19.013469
205	0100010001001111110001000111110010010110111011110010110100101010000101011110010111011100101000001101	1	0.0745	1	0:00:19.675282
206	1110001010100111010101011111111010111111000100111101100110010010111011001111111010011101001110101110	1	0.0281	1	0:00:19.654898
207	1000101000100111011001100100110000100110101111000011011100101000011111110000000100001100001010000011	1	0.0455	1	0:00:19.492396
208	0000100101011010000100001011100010010110101000001110011100011000110011111000000110100111101000100010	1	0.0606	1	0:00:18.885985
209	0011110110011001100101101011110000000000101101000010011000101110111011001111111101101111101011101011	1	0.0401	1	0:00:19.461913
210	1001101100101101110001110001101010000111001010111001101011011100110101010001010011000111111001000101	1	0.068	1	0:00:19.500099
211	0010010000101110010011000000111001101111001100011010111111010000101011010101010100010001100101011001	1	0.0711	1	0:00:19.948014
212	1110010110011001101111001100110000010010011001111110100000101011000000111011011010110000111001101101	1	0.0597	1	0:00:18.976435
213	1011001110011000101000011001110011001110011100101100000101100100110011110001000001000100111101000100	1	0.0472	1	0:00:19.325083
214	0111001111110011101010010011100111001111111010000000101001000100111100110101000100100011001110101010	1	0.0747	1	0:00:19.127543
215	0110110000000010001011111000110010101000111000100111010010011001000111000111111000111000110000000101	-1	0.0	-1	0:00:19.252754
216	1011010011010101100111010110100011101111111010101000001111100011101010111001010110110011111111001000	1	0.066	1	0:00:19.339932
217	0000010001010101010100011110100010110010111111011001101000111100011011100100010000000000100101111001	1	0.0682	1	0:00:19.506317
218	0000101010000100000000101001010001001011110011101000010001101010101110110110100110110100111001001100	1	0.081	1	0:00:19.809160
219	0100110010111001111101111000000011100101010111111000111100110100111111100001110110110100100001100101	1	0.0522	1	0:00:19.267890
220	1000111110001100100101000000001001111101000111100010010101111010010101101100111110010011011111111011	1	0.0846	1	0:00:19.190042
221	1111100101101100001101011000111100010101100111101011001110100010000001010100011011101110001010110101	1	0.0579	1	0:00:19.681113
222	1100011010011111011100001011101010011111010000011010110010001101100100100000101111011011101001111011	1	0.0382	1	0:00:19.067405
223	1010110000100110111001000110001001011101110000010010000010000011011111111010110000110011111100001101	1	0.0453	1	0:00:19.535875
224	1001110000000010100000101101100111101011111000111111100111000010100101001110101110011100111101101101	1	0.0641	1	0:00:19.440091
225	1111110111001110110011011101110011100100101010101011100011110000000111100010001111001100000000011111	1	0.0818	1	0:00:19.186138
226	0000111100111111001110000010110111010101011001111100000011101001101011011101011101111111011100001001	0	0.00137	0	0:00:19.223655
227	0111111010001001000001000110001111011001000110110101001000001011111001011110011001110010111100001001	1	0.0485	1	0:00:19.744755
228	1111001100000101010101000110110011111110000110010100100001111101100101010010101001010001001010011101	1	0.0674	1	0:00:19.338809
229	1000010011010011110111011000110101111110010011111100011011110000011000111010111010001000000110111100	1	0.0822	1	0:00:19.019360
230	1010001111001000011111110110100111011110100010100011000010111110001000011011110100000001010011000100	1	0.0765	1	0:00:19.151547
231	0011101011111010001111100101100000000100010001011100101011111000111111010111100001001000001110101010	1	0.0527	1	0:00:19.518747
232	0001111100101011000010111110010100100000110001010011011001001101001011111010000110011010001100111010	1	0.0688	1	0:00:19.456563
233	0111001111111010110001111111011010010110101101011110101011101011011000111101101101111000001001010000	1	0.0513	1	0:00:18.542528
234	1111011010000010011000011001010010100101000111010010011110100011011011100010111100010110001001111100	1	0.0624	1	0:00:19.399251
235	1000000111110011011100001001111111011001011101000101100011111011101010001111000101101101000000011100	1	0.0718	1	0:00:19.119865
236	0100110101010011101100000001001011011010111000011111001001001011010101001011101111010100000101010100	1	0.0617	1	0:00:19.111658
237	1111111010110111110111101011001010111100010011010110100110110101010001011100100111101010001110110101	1	0.0675	1	0:00:19.698097
238	0100101011001110101011111110011100101101010110101101100100001000011110011101101011001001011001011001	1	0.0387	1	0:00:18.737417
239	1100100000000101111111000110111111110000001101001000110100100000100001001110001001100100000110111011	1	0.0332	1	0:00:19.635673
240	1001100011100001101001110110001110101001101000000000010101011110000111100101010011100011101001111110	1	0.0599	1	0:00:19.369870
241	1000111110110011101110101011101100011111010011111011010010010101100110101111101010110000010000000001	1	0.071	1	0:00:19.723421
242	1011001010010100001100101110111101010110011111001110001011000101110101001101010001110011110110001111	1	0.0681	1	0:00:19.700765
243	1001001000011101111001100001001101000110001001100110110110100110111011010111111010100010000010101100	1	0.0695	1	0:00:19.504459
244	0000000111000110010110111000110011000110100001011010100001111111011111101000010001110010000001111001	1	0.0618	1	0:00:19.482936
245	1010110100111011100101001011010010110001011010011110011100101001011010111011101000111100101111010111	1	0.0669	1	0:00:18.855102
246	1110101111101110100001000000100101100100011100011100000000111011001000100101001101101001110011001010	1	0.0632	1	0:00:19.367792
247	1000010100001110010010111110100000011101101010100100000110010110111100011011100011011110000010101001	1	0.0666	1	0:00:19.142838
248	0101101110111100110010100010111101010001001100111011000011101111101100100000101010111001011110111101	1	0.0596	1	0:00:19.208995
249	0101110111111111101010100011000100000110101000011101110110110010110001101001011110000000000011000101	1	0.0456	1	0:00:18.891931
250	1011101110000101000110011111001101010010111100011011100010111100000110010110111101011110001101010101	1	0.0582	1	0:00:19.469008
251	0111010111010001111000111110001100100001000010111111010111001101100001011100000011000011110011111011	1	0.075	1	0:00:18.962694
252	0100110110011010010101110011001101011000011010001011010000111101011001110000100111010111101011010111	1	0.0746	1	0:00:19.375465
253	1010000101001011101010010110100001000110110011100110000101001010001110001110011111010111110011101010	1	0.0805	1	0:00:19.911872
