idx	label	predict	radius	correct	time
24	1000001001001000011111000100010110010101110100100110001001000000000010010010111110101001010000100110	1	1.91	1	0:01:05.488813
25	0000001101100111111101111001111010000111011011010110100000010111000100011011010111001111100001101001	1	1.91	1	0:01:05.477843
26	0101111100010111101101110100100110001011100100001110001111111101111101011010100010110011010110011011	1	1.91	1	0:01:05.539855
27	1010100100100100110101000010110000100001000111001110111000010011010000010101110101101111110111101010	1	1.91	1	0:01:05.526668
28	1010100011100100100100001000101110100010111001100011010001100110010010111011111100000100000010001001	1	1.91	1	0:01:05.547072
29	1011001010101110101010101111001101101100111000101111000101101101101000100001101011111110110110001001	1	1.91	1	0:01:05.551647
30	1001011111101100101100111000101111000010101011101000001010010000101100110100001110001000100111110001	1	1.91	1	0:01:05.522465
31	0111110011100100000111001000000001111111100100010010110100100001110010000111100011010000110110000111	1	1.91	1	0:01:05.517586
32	1000110010001101000000101001110111101100110010100001110001111111011000101001001101101111000011011111	1	1.91	1	0:01:05.490687
33	1001000001011010111110100100111100010110111011101010100011100100101101101100101011100101001010101101	1	1.91	1	0:01:05.501446
34	1001110011001111100000010001101011100101111000001010011000010100101011111010100111010000000101100100	1	1.91	1	0:01:05.510878
35	1011101001110001101101101011000111101001101011010111101100100110111110000101111101010001101000011010	1	1.91	1	0:01:05.508039
36	0110001100101010100000011011100110000100001101101101000010100111010111110110010011001011101100000011	1	1.91	1	0:01:05.523570
37	1111011110010000010010000011110111001010001011011110110100000011101001111001110011111011110000111111	1	1.91	1	0:01:05.556685
38	0110001010101110001001010001110000001000110101111100100000111101000111101010001101110000000010100100	1	1.91	1	0:01:05.509091
39	1010111000000110011010111100000000101001110010101110011000101001100101010001101111010111001101101011	1	1.91	1	0:01:05.533680
40	1110011101010110010111010000111010011111100000011000110010110001001100110010110111100101101101100101	1	1.91	1	0:01:05.486663
41	1100111100101110111110011011000110011111001001011100001101110111100100100100101011111010011110010101	1	1.91	1	0:01:05.512861
42	0011000111000000100001100000110001011010100110100010100000011111110001011000100000100110111011101011	1	1.91	1	0:01:05.507196
43	0100101010000101100011111001101000010000100110001011101100000110000010101110000011000110100000011010	1	1.91	1	0:01:05.505469
44	1110100100010010110000011010011100111111001011111101001100101010111110100100101111101111110110001000	1	1.91	1	0:01:05.485000
45	0110110100001110101011100111101000011110100110111000011000000001111100100000101111010011011100111000	1	1.91	1	0:01:05.498720
46	0100001001011110110110111110110000100110100100000011001100100010101001101101101111010001101001110010	1	1.91	1	0:01:05.550588
47	1111101100110111000001101111001010111100111110000001000111110110011100101110100011101011101100010100	1	1.91	1	0:01:05.465248
48	0101010110101010111011000100010000010100001110101111111011111100001001111100001111110101010100011001	1	1.91	1	0:01:05.494680
49	0111100110101100111001000111010011111010101001111000111110100010001000011010001110110101001001111001	1	1.91	1	0:01:05.482982
50	0001010010110101001011101110100001000010101111001010111001000111011111100100000101110100100011100000	1	1.91	1	0:01:05.426470
51	1110001000010100101001110000100000001010111011100111101101101100111100000110100001001110110100110110	1	1.91	1	0:01:05.409617
52	0010000010111011100011101101100000010100001101011111111011011010001011010001001000010101001010101100	1	1.91	1	0:01:05.458716
53	1100101111011100011100110011000001000111011001011010100110010111110101001010010110001001000001000101	1	1.91	1	0:01:05.408475
54	1111100111100001100010111110011100000101110110100100011000101000110110101011110111010011000000010011	1	1.91	1	0:01:05.457509
55	1100010110100000100100111010001011110101001110110111000001010100101000010011010111101101011111000110	1	1.91	1	0:01:05.392995
56	0010100111001101101011010000000011001000101110010110001100110001000111101010111001001001100000011011	1	1.91	1	0:01:05.459543
57	0010011010011101000000011011000110001101010011011010000100111100000111111001101111010101011110001111	1	1.91	1	0:01:05.464674
58	1010110101101000001101011111110011011000111011101001001000001010111001110110010101101100101100010101	1	1.91	1	0:01:05.421775
59	1000101010100011110000010110100100010000101011000010001110100000000010011100111001001000110010000110	1	1.91	1	0:01:05.419156
60	1010111110001011000000110011001000010001010100011100001010011011001011000011000011101010110000111001	1	1.91	1	0:01:05.439597
61	1111000000010101011101111111100011010100010100100001000111010100000011110101001110000111001111101001	1	1.91	1	0:01:05.377647
62	0010000010110011001100010000100101100111100011111010010110000011100111101011110010000101101111011101	1	1.91	1	0:01:05.389472
63	0110100101101101000010100110001101110000111101001110110001111000001111001001110101100011110110101001	1	1.91	1	0:01:05.421543
64	1011110011101100101011110101011010011010101101010100101100010010011101001111010111111110010110010001	1	1.91	1	0:01:05.395529
65	1011110100100000011100000010011011100000101100000101010010010001100000111111011000010101011010010000	1	1.91	1	0:01:05.447340
66	0001111100111101000110000010111011110111001001110101111001110001101010011010100111000011110000011000	1	1.91	1	0:01:05.437599
67	0101110001111101011111001011011100011110011000011101011101001100001110011001100111001000100101011100	1	1.91	1	0:01:05.429234
68	1011000010100101001000000101111010010001010101101011100101001001110110010000001010110010100100100110	1	1.91	1	0:01:05.441223
69	0101101111010111001110100010011000110100010001011100010101111110111011100111011100001100001111010101	1	1.91	1	0:01:05.462139
70	0010011010110101001101110010101110000101001001100100101111100011100110011100011110111010011111110101	1	1.91	1	0:01:05.473808
71	0001111111001110011000101010111101100101001000011000000001000010001111111001010011000011011100010011	1	1.91	1	0:01:05.429452
72	0000111010011000100100011010101000101110101011101010010001010001000010100111110100001101110100000001	1	1.91	1	0:01:05.439557
73	0110010111111101110010101111011011011101100001101100010100011000100111011000101001000101010011000000	1	1.91	1	0:01:05.457328
74	1010000111110010111000110010011000101111010111111011010011001101011011100011000100000110100110101111	1	1.91	1	0:01:05.471084
75	0000110110011011110111000110010111010000011111101100000001001011101010001010001100011111010001111010	1	1.91	1	0:01:05.486204
76	0111111100010010001111100110100111110010001111011110110000110001001111001001000111101111010011000101	1	1.91	1	0:01:05.433587
77	1110001100101101000110101111100110000101001101110110010100111001001011011000111100010101011010000000	1	1.91	1	0:01:05.437619
78	0000101100101111000110100100010011011001110101010011011100000110100001100000000101110111111111000101	1	1.91	1	0:01:05.432585
79	1000110110111110110001100010001011000111000111001110101000100000101010101010000001101001110101111001	1	1.91	1	0:01:05.450824
80	1100100100101101011000111110000110110110000010101101110010000100110000111000001010101011110010110101	1	1.91	1	0:01:05.448740
81	0110100110001001101101011010110001000011111011111001111101001111010010110110001100000100011100110010	1	1.91	1	0:01:05.414347
82	0100011000110000100001111100001010111011111011001101111001001010010110010010111111001010111110010111	1	1.91	1	0:01:05.463269
83	0000000011010111011101010100010001010100111001111111111010110011101101011010110010000010011110100101	1	1.91	1	0:01:05.475188
84	1111111001110101010010000000111001001001111011001010000011100111000100010101101111110010011010101100	1	1.91	1	0:01:05.409506
85	0101111111001000011011010111110000111100001000001001110111101010000000110001011001011100010011011110	1	1.91	1	0:01:05.409396
86	0001000001001001000001111110000100110010111110010011110100011011110100111110011010101110011111110011	1	1.91	1	0:01:05.434155
87	1101101010101110101000101001010111001110110001111000000101111000010001010010111010001111111011010001	1	1.91	1	0:01:05.433344
88	1111101111000001000100010000001010111010110001110000101101001111011010010100111011100110111000101101	1	1.91	1	0:01:05.386435
89	1011110110111011110011000100010000111010101011000010000101000001000001010100000110100001011011010111	1	1.91	1	0:01:05.444573
90	0011111110101100011000100000100010000111111010010101010000001111100001110010101010000110101000010111	1	1.91	1	0:01:05.381332
91	0110101011110000011111111010010000100011000111110111111010101010100101011101010000001000001110000001	1	1.91	1	0:01:05.425697
92	1000101010100011110011000111001111001000100001011000111010101100101101110111111100010011101010001010	1	1.91	1	0:01:05.441434
93	1001001110001100101001011100100101111011101101001111011100110101000000111101010100010111111110111011	1	1.91	1	0:01:05.423511
94	0010100100111011111111011110111110101111110000110001001101110010110100100001010111000011110011110001	1	1.91	1	0:01:05.407397
95	0000000000011110100001101010011100111111100111010110111111010000001110100100111100111101101101010100	1	1.91	1	0:01:05.468601
96	0111001101101110000000011111010000111010100101100111101001010000011110011010111101110011100011000010	1	1.91	1	0:01:05.420238
97	0000001010010110000001110001010111101010101001001101110111000110011011101010001100100001100100111011	1	1.91	1	0:01:05.407434
98	1110101010110001110010111110001110100111001110010001111010110011000011010111101110101111010101110011	1	1.91	1	0:01:05.431527
99	0110100111111101110100111000010111110100010001010110000011011011110010011101101100110100110100010000	1	1.91	1	0:01:05.415245
100	0011100000000000101111100010101110001110011010100010101011000101011100001110000110111100101111010011	1	1.91	1	0:01:05.414947
101	1010111001001111000000101101100101010110101000011101000110000000101110110100010010110111110010101010	1	1.91	1	0:01:05.420577
102	0010100000000011100110100110000000001101101101100100001001011100110101001101111011110111101110111111	1	1.91	1	0:01:05.462206
103	0011001100100001010101110010001111111110101101010110100100101110011011101000100110101000110001001111	1	1.91	1	0:01:05.440377
104	1001010100111101001010001000011111010101000100100111000101100010110100110011000011111000101010110110	1	1.91	1	0:01:05.450774
105	0011101000100110000110111111000010101011111101101000001011101101100000111101011001111110001110010000	1	1.91	1	0:01:05.503997
106	0111111101010000010110100001100101011011011100111010001110101000011111010000000110000111000101110111	1	1.91	1	0:01:05.506238
107	1111110011101010000111101101010111001111011100001000110111101110110100111000000101100101100110100110	1	1.91	1	0:01:05.432265
108	1001100010011000111011100010100000000010000010010101010100110000010001010011111100101100101010010010	1	1.91	1	0:01:05.440380
109	0011011011011100001101011110111000110000010011110011000011001110001010011011011101100001011011100110	1	1.91	1	0:01:05.414632
110	0000101101011010111011000111001000010001001010011101101001001110001101110110010110010100001010100101	1	1.91	1	0:01:05.468596
111	0001000001010001111111001000110111011100100001000111100110111110010000101010001111110110001011011000	1	1.91	1	0:01:05.428342
112	0010110000011110101101111111111110101100100010001100111111101011000110101111000111100011011111010000	1	1.91	1	0:01:05.428231
113	1011101010010010010011101011110010000110001011111001001001101100001001010101001110110000000010001111	1	1.91	1	0:01:05.424488
114	0101001101101000011000011001101011110110010111000110010010100000110110110011110111010101110100000010	1	1.91	1	0:01:05.390237
115	0001100111011001101000000001010101010110010000111110111001010001110101101100100110000011000011011010	1	1.91	1	0:01:05.400572
116	0011011100011010101010110110010000101011010000101111111011100000111000110010111011011001111001101000	1	1.91	1	0:01:05.449576
117	1110110010010010011101010010001110110110010110010111101111111111111100111110001000101010001100010111	1	1.91	1	0:01:05.497299
118	0111101001011100010001011000011001001010010011000110011000001011001100100011010001011000101000110000	1	1.91	1	0:01:05.459848
119	0101011101010011001011001010001010011000011101011011011010011000101001110110111010001010110000111101	1	1.91	1	0:01:05.472286
120	0011100101110000010011001100001000010011001000101001000110110110001101110000111001100001010110001010	1	1.91	1	0:01:05.453407
121	0110110100001100001111010101111001011101100101000101110100101110001111000111110001100010011000101011	1	1.91	1	0:01:05.462719
122	0011111011010111110101011101010011001010001110001101010000110111001111111111000010110101111010010001	1	1.91	1	0:01:05.451158
123	1101101101110011010111001011010110001101000110001010010010000000010001000010001110110101111110010010	1	1.91	1	0:01:05.415379
124	1011010111110000100101111111000000011010101100000010000100001001010101011110101011000100100000101110	1	1.91	1	0:01:05.459533
125	0100110010000001101111100101100110011001110001010010010000100110001010111000001000110010001101111100	1	1.91	1	0:01:05.486137
126	0001111010101000101000110101001111101101011010010111100011001110001101011100101110010011111000101111	1	1.91	1	0:01:05.443280
127	1110011100111001011001001000000111010010110100111010110000111101100111001101001101101000101000000101	1	1.91	1	0:01:05.455480
128	0111001111110101111010010011010111011011011010011101010000110110010101100111101100101010111111011110	1	1.91	1	0:01:05.382416
129	0111111011011110011111111100101010001100011001100111000011110011011100101101001100111001111110010100	1	1.91	1	0:01:05.454152
130	1000000101110101000100011101010001000110001111111000000100010010100000001111110010011001001111010000	1	1.91	1	0:01:05.419017
131	0011010101000111010011000110001110010001111111110001111001010000110110101101000000010110100001010101	1	1.91	1	0:01:05.486057
132	0101010000111101101001001100001001100010100110110000100111111101111111111001001011001010000010110110	1	1.91	1	0:01:05.451076
133	1011011101101111111011000001001001011111001110110011110001111111010101000100010110111111010010010101	1	1.91	1	0:01:05.454989
134	0100010111101001000010100011010000101000011001110001100001101011101001000010000001110100011110011011	1	1.91	1	0:01:05.460069
135	1010010011001101000111111100111100110101111000111110000000111010111010001010100010110111000011111011	1	1.91	1	0:01:05.452936
136	0011100100101000001011110011100011110101110000001000100000011101111111100001111101010100100111000101	1	1.91	1	0:01:05.472123
137	0111100001111101010010011110101001110000001100110010111010010100100110101101111111101011100010111100	1	1.91	1	0:01:05.465836
138	0110111101011010000100010000000111011011111110110111011100001100111010100010011010001011001001101111	1	1.91	1	0:01:05.490095
139	1101000000101010100110001101010000001001011100011101000100010011000001101101101110001111011010100100	1	1.91	1	0:01:05.459022
140	0000010010000110110000110101101110101011100101100011100011101111011100011001010001110011010010110111	1	1.91	1	0:01:05.456702
141	0000101101100111010010101011001101100000101010010101001111011111111111111110001001110111000110101111	1	1.91	1	0:01:05.451734
142	1000101110101100001101111100011110000011110000000110000001010101111111101111110011000011101000110100	1	1.91	1	0:01:05.485295
143	0110100101010010101001101011010011010101010101111101011111110010110010000011110010011111000000000010	1	1.91	1	0:01:05.453576
144	1101100100010100010011010000111111100011111000010101011010000000101100000001111101100100000000011001	1	1.91	1	0:01:05.435028
145	1000101011101101101001010101000111111110011101110100001001001011011111000110101111110001101111011100	1	1.91	1	0:01:05.440029
146	0110001111000010000000010110000001110110010100000101100011010110111001111100010110100111010100010101	1	1.91	1	0:01:05.457378
147	1001111100111011101111001001001011100111000111101110000001011110110010101110110011111011010111000001	1	1.91	1	0:01:05.389675
148	1101001001110101001001100010011001001000001111000000111011011100110011011100110010101011010101110010	1	1.91	1	0:01:05.455506
149	0010010110001111010111000011010000110100101011001011101100101001110000101101101011110100010010101000	1	1.91	1	0:01:05.482163
150	1101111101111011010011011101001110000001010000101000101000011101101110010111001111001011011011001011	1	1.91	1	0:01:05.444619
151	1110010011110101000100001011011110111011101100000110001011001101100001100101001110100110010010000010	1	1.91	1	0:01:05.437958
152	0100101110101001111101010010110011001111110001111111000100100010101010111001001011000101100101010001	1	1.91	1	0:01:05.376003
153	1100011010100110000111111110101000011000001011001110001010111000101110001100011111010111110100100010	1	1.91	1	0:01:05.441327
154	1000100111110010100001010101100111000010110011010010011000001111101111111110101110010111100011110100	1	1.91	1	0:01:05.420566
155	0111111111101000000000100000001001100110010000010011101010101001000010111001100000111010110110000010	1	1.91	1	0:01:05.379478
156	1000101000100101110100000011100001011110101100001011011100111000110011111001110101101001101101101111	1	1.91	1	0:01:05.468559
157	1000111111101111001001000100001001010001011111001100000110000101110001110111000011110011100111111001	1	1.91	1	0:01:05.436260
158	1100010111010101001001101000110101011110100010100001110011011110110011110010100110110100100111010010	1	1.91	1	0:01:05.479327
159	0110100110100011110000001010011111101110101001101110100100110000100000111001111011010111100111011001	1	1.91	1	0:01:05.476562
160	1000010111100100010110110010001101001000000101001011111011001110000000011101000011100000100000110000	1	1.91	1	0:01:05.482126
161	1011010100000010011010001001110001100111110101001110111101101111011000101011010101001010110011001011	1	1.91	1	0:01:05.511528
162	0011000010111010100110010101111101110010011101000101110010111111100000100101111011101100010001011000	1	1.91	1	0:01:05.440149
163	0110001111011100000100100011101111110101110111000001111111101001001101111111110000101101100001000100	1	1.91	1	0:01:05.458690
164	1011000100101001110101101000111110010100111011110001010101001101000101001011011101111011011001010100	1	1.91	1	0:01:05.473736
165	0010011111110000001011111100010111111110010011001000011010010011001000001011110001101010010011111101	1	1.91	1	0:01:05.411458
166	1010011010100100001100110111011000010001000011011110111101101100010011001010110111111100100100101000	1	1.91	1	0:01:05.413397
167	0101110011000011001101100001010010010000010100000101010000101010111101110000000110101011101011110000	1	1.91	1	0:01:05.448877
168	0110011101011001100000011010011001110011001011000100010010101011000010000110111011101111000010011101	1	1.91	1	0:01:05.441515
169	0111100001010000101110110001011000111101111110111110011100010001101110001101110101011010110001110001	1	1.91	1	0:01:05.454441
170	1100110000111111010010101100100000110101101110110101010101010110101110000001100001100101000000010010	1	1.91	1	0:01:05.479848
171	1110111001111011100010001100111010010000111001101010010000111100110011100100001011000001001111111000	1	1.91	1	0:01:05.436867
172	0100010110111110011000001011011110111000111001111010101110010110111100000011001000100110011100111011	1	1.91	1	0:01:05.487461
173	0101100001000100000000101110010100010101101101001111111100100001101000010000110000010101000100001110	1	1.91	1	0:01:05.533793
174	0011010000101010110101111010010110100111010010011011000000101010000111010010000110100111000100110101	1	1.91	1	0:01:05.469972
175	0000110111110111100011011101100110100100001011101111001001011010000111101100000010111001101010011100	1	1.91	1	0:01:05.474352
176	1001001010000001001110101000011000001100010100011011000010100110000010101110101100100011001100001111	1	1.91	1	0:01:05.519831
177	1110110011111110110001111111100011010010110100101000100010001111110101110011111001000000101100000110	1	1.91	1	0:01:05.486477
178	1110010011111101000011110000110000000110100110011011100011111010000101111110101101101101010110101000	1	1.91	1	0:01:05.463413
179	1001011101110000000101000111011010101100010010110001011000000101001011001001010100001011111101101111	1	1.91	1	0:01:05.479547
180	1110000101001101100100101011111011101111011101000001100011100011111011111100101111001101100100011001	1	1.91	1	0:01:05.479167
181	0000111011111010001101101000010010111001110000000111010001100110001110111101101011110010101110011100	1	1.91	1	0:01:05.429439
182	1100111111010100001110011111101101111110111011111110110010011110110011111111001101010011100111100100	1	1.91	1	0:01:05.483048
183	1110001100001101100101101111100000001011100000101000101111100011011011011101110111011001111000111010	1	1.91	1	0:01:05.461817
184	1001110011000001111110011011001111111110101100100101101001110110101111010110011110011001001111011111	1	1.91	1	0:01:05.510622
185	0011111100101101010000100111011011001010001011000101111001110100001110010011000100110000101000000101	1	1.91	1	0:01:05.434873
186	0001110001011010011111000110001010100101011011101011110100000011101100101011111100000000101110011000	1	1.91	1	0:01:05.471580
187	0010110001100110001111110100000010101101100101111110111111110100000011010000100011110110111100111100	1	1.91	1	0:01:05.405533
188	0101101001111100010110110100110111101100000001001110010110110010010110110100101011001010111001000110	1	1.91	1	0:01:05.471192
189	0101001111001100010111010011000010011001111100011001000011010110010110011011110101011101010110001001	1	1.91	1	0:01:05.516019
190	0100010111110101100100011011011000101011000101111000110011000001101100000010001100000101110011101010	1	1.91	1	0:01:05.424491
191	1010111111110111101001010110000001100000010111110110101111101000011100001111010001100011100011100111	1	1.91	1	0:01:05.450136
192	1010011001101010000010100101100010100111101011111000111110100011010001010011001000000011011101110101	1	1.91	1	0:01:05.393230
193	0010000010101011001001001010110001111011100101110111111001001101001010001001110011011000011000011111	1	1.91	1	0:01:05.398065
194	0010111101011001101111010001110000111110000001010101000100100000101101110010011011110010001110011011	1	1.91	1	0:01:05.426160
195	0011100111010101100011111001101010010001010101111100000101010100001100111000001010010100100010101010	1	1.91	1	0:01:05.408843
196	0111001010111101100001010001000001101100000110110000010010010001010100010100100010000001111000000010	1	1.91	1	0:01:05.430959
197	1000111010001000011111000011101100110101011011010000110010011110010111101110101101010011011010110101	1	1.91	1	0:01:05.403350
198	1100110011100011010000000100011101110000000100001100010010111001101100011110110101011110100100110101	1	1.91	1	0:01:05.442088
199	1001011010000110011110010010001111101110000011101110001011100011010011000110111100110001010011101110	1	1.91	1	0:01:05.446939
200	1100010001110111010110010101101100101010101111011000100000101011011001111111111101101001111010011110	1	1.91	1	0:01:05.456625
201	0100111010100000100111100010010111100101111111001011011001111100001010010100011010000110011010001010	1	1.91	1	0:01:05.382780
202	1110101101100110010111011000100000111000101010001101110011101111111111100100101111000001110000100011	1	1.91	1	0:01:05.516239
203	1110111001011011101011101000001011101100011111100010000111001110011010001100001101100110000111010101	1	1.91	1	0:01:05.431010
204	1001111110010000101001110010010100101010101000101000010110010011000011010110000001111110101101011011	1	1.91	1	0:01:05.444526
205	0001000101010100110010011011111011000001110001001100010110101100010000010110011001110101000000011101	1	1.91	1	0:01:05.387868
206	1011110011011110000100001101111100100001011101000000000000010101010101110000100100111010011110111000	1	1.91	1	0:01:05.443839
207	0110100000011011011101100000101001101001110111100011110110010010000110011100101101100000100100001101	1	1.91	1	0:01:05.475357
208	1101111111000111110110100011001101101101001101000001100010111000011011000110011100011110101000010100	1	1.91	1	0:01:05.421898
209	1000101100101101010110011000100001101011011100111010000100000010001100010100101001000100011001000101	1	1.91	1	0:01:05.482493
210	0101101010010101110111000010100100001101111010111001000000111101001010111101001111110111010100001101	1	1.91	1	0:01:05.452984
211	1100101001011110000101001100110101011110001111100001011101001000011001111100100111011110101100100111	1	1.91	1	0:01:05.418840
212	1010100010011111110000000011110111000111010001010001001010010101100111001001010001011001000111111001	1	1.91	1	0:01:05.442954
213	0100111001001010000011001101011011000111100001111110100101011110001010101011110010011111010011001010	1	1.91	1	0:01:05.471279
214	0101011011111001000011110000001100100111001001000101000011000001111101010101000101010000110110111011	1	1.91	1	0:01:05.456809
215	0001001110011001111100010110110011110100100101111010101110010000100001000110101010110001001100011010	1	1.91	1	0:01:05.457131
216	0110001110110011010100001000001010100101101011100000011100000111111001011110101110000001101111100011	1	1.91	1	0:01:05.371403
217	1010010101000111000100010010110001001011001111010000101001010100011010001101100111111101001001101110	1	1.91	1	0:01:05.410565
218	0111100110101110010000111000100111011000010001110110010111100010110001100111010100110101110100111000	1	1.91	1	0:01:05.445227
219	0100111011100101101101110011101101100011000111000000011110000110100101110110101001110000100100000111	1	1.91	1	0:01:05.451087
220	1000010001100011011110110101000101010101001111000101100011100100111011001101110011011010111000111000	1	1.91	1	0:01:05.441250
221	1011101001100111110010010001110011001001000000011000101011111001111010010001100110101110101100000100	1	1.91	1	0:01:05.441644
222	1011111011000010001000100000010000100111110111010100010110000011010000000001101010110010100000000001	1	1.91	1	0:01:05.424642
223	0011101110001111001011011110101011001001111011001001111010101110100001001000010110010011011010110011	1	1.91	1	0:01:05.467678
224	1111100011001000100100110110000100011001010011011001001101011100011000110011110100010000101011101011	1	1.91	1	0:01:05.473442
225	1111101111111010110011100100011011001101001010101001001110100111011100011000111000000101110100011101	1	1.91	1	0:01:05.444774
226	0101001001100001101001001001101011100001110010000001110001011000101111110011011110100000011100111110	1	1.91	1	0:01:05.436160
227	1110011000001101001101010000100000000100111001100111010110010010010100011011111100011000010101100110	1	1.91	1	0:01:05.491238
228	1110011110110010111000111111001110100101101011101001010100111100110011101000000100000010010000011011	1	1.91	1	0:01:05.420044
229	1101100101110000100100001010100001011010010111101000000100110100100101001101100100011010110011110111	1	1.91	1	0:01:05.434296
230	1011100111000110101011110000010010101110001110010110010110111001101111011010110010011100100101000101	1	1.91	1	0:01:05.377742
231	1001111001110000001100000101110010010000000101110111000010100011100000100101010000011100010001101100	1	1.91	1	0:01:05.412373
232	0011011010100101111100100111111000000000100011000101010100010010100000100101100100011100100111101100	1	1.91	1	0:01:05.434553
233	0100000011110100010001100010001011011011110010101000111111100000010010100110001010000111101001110100	1	1.91	1	0:01:05.465896
234	1000101100110111101101111001111110011010010000011111001110010110010010001100101010000110110101001111	1	1.91	1	0:01:05.480286
235	1100010110011001011111100011101011100010001101100000010000010110011010111100000011100011010101000011	1	1.91	1	0:01:05.461620
236	0000011100101110101101101110111101000110100111001010111010110110000011100101011001001000010011010000	1	1.91	1	0:01:05.429181
237	1110010000001101111111011000111000010010000011001111101011111110110100111001001111100010111010110001	1	1.91	1	0:01:05.419509
238	1110001100101011000111010111101001100011010010001011110001110011111101011101110011010111100111001111	1	1.91	1	0:01:05.443051
239	1010100110101100101111111100101100111011010100101000100111100010011110001101011111010001110111011000	1	1.91	1	0:01:05.445673
240	0100101001010111110110001100110011100010110111100000001001100110101100001001111010001111100111110101	1	1.91	1	0:01:05.408407
241	0111100101100000001110111001011110111101111111001100111100011101001011111111111011010010001010001011	1	1.91	1	0:01:05.419785
242	0110101110011000100001001111101101001100001101000010111110101001100111010111001100101101100100100100	1	1.91	1	0:01:05.438509
243	1000001100010111000011011101110001001110010011100000011111110100101100000110111110100101101001101110	1	1.91	1	0:01:05.485929
244	0001011010001111111101111000110101000000011110110110101001110110101011001011110001010000000100011011	1	1.91	1	0:01:05.457758
245	0110101100001101001011111110110010111110100111010111000010111100110111111001000110010010110110001011	1	1.91	1	0:01:05.467730
246	1110101010000011010111001100000101100000011101011010001001010110101100110010110110110111000000110111	1	1.91	1	0:01:05.427354
247	1101011011111000110111100000100010101010101101100110010110001111111010101111010000011110110011101001	1	1.91	1	0:01:05.499257
248	1001101100111011111000100111001101110010110000110101111001111001000000101010111010111110101001101110	1	1.91	1	0:01:05.422458
249	1010010001101100110111010100101110000111110100111011000110111111100110011110011010001000100101100011	1	1.91	1	0:01:05.421427
250	0100010001000001010101111100101001101111001010001000011000110010110010101011011000001111100110110011	1	1.91	1	0:01:05.387687
251	0001001100101000010011111001111100110010111011101100101000100110100010101110011110010010110100001101	1	1.91	1	0:01:05.422199
252	1011101111100011100001000100111110100010011011100001101100111001110101010010011100100010001100010011	1	1.91	1	0:01:05.432181
253	0111011111010000001010001000011010110110111011101001101110111101001001010111010110011100111000001111	1	1.91	1	0:01:05.454886
254	0010001100000001001101100100000111100101001111101010101000110011000000100101110010011011110011011010	1	1.91	1	0:01:05.458194
255	0110110001111101001100001011111101011111101100000101001110000100001001010111111000111010101110011000	1	1.91	1	0:01:05.415960
256	1111001110011000111101010110101010101110100010010000110011001111000110110000010111111001100010110001	1	1.91	1	0:01:05.468691
257	0110000100111111010110100111000011111100100110101001110001101110100010101110010011110001111101001100	1	1.91	1	0:01:05.484070
