idx	label	predict	radius	correct	time
151	0110111110010010010111101100110000011101111010001101101101110001011010001001110001111111000001001000	1	0.114	1	0:01:22.013250
152	1011010111011011111100110100000110000111100010101010011101001010110111110101000101100110000110000001	1	0.114	1	0:01:22.932721
153	1100101000101111110101010000100011110111001100010010000001000101110101110011111011100011010011001001	1	0.114	1	0:01:23.732357
154	0111111001011101001010000111000111101011110101100011101000101100100110010010010111100010010001001001	1	0.114	1	0:01:24.517318
155	0011010100111101101100011100100001111101010000100110111001100100000101000110000101001001110110100101	1	0.114	1	0:01:23.734187
156	0000000111000101010100011001110110010010000000110011100010110010100000011001111110100111000000010111	1	0.114	1	0:01:23.421337
157	1100000110000100111000110101010011010010000110101011000001011110100000111111010111110100111010100101	1	0.114	1	0:01:22.382352
158	1110111001101101100001100110011011011101111110011000010110010001001001001110111001010011001111100011	1	0.114	1	0:01:23.762412
159	0110010111100110001101010111111100000001011111010100101011110010110100010101110010100001101001000000	1	0.114	1	0:01:23.256079
160	0000001011000011101000001101101110100000111010011111011100110101101110101100100101011001010000001111	1	0.114	1	0:01:23.708304
161	0011110101000110110100010100100110111010101111100000000000001000101111000111010111100110101111101111	1	0.114	1	0:01:23.947057
162	0100000111000001100101010100110010001010000100011001110001001000000001111100110100101001111011110000	1	0.114	1	0:01:24.855017
163	1100110010110110110110111001010110000110010100010001011001101010001101001001000111101001000001010111	1	0.114	1	0:01:23.085526
164	0111100011000010000111100000010100000010100010011001110010010110001110101111111000000110110010000000	1	0.114	1	0:01:22.955604
165	0100111010100110010011111001110111110100111101101001101110101011001001010110100100000001001010110011	1	0.114	1	0:01:23.732934
166	0110111100101010000000000111101110100100101001001001011001100011111110111010111101110101001111100101	1	0.114	1	0:01:24.259499
167	0101010111101110100110111001111001110000110010000001010001010111111100100000100100101000011000111101	1	0.114	1	0:01:24.678082
168	1111000100111000111111110100010111111011010110000000010110100001101000001010000111110100010110011111	1	0.114	1	0:01:23.505706
169	1100110010010011010000101000111110000010111000100011001011001011000110000101100111101101010100101011	1	0.114	1	0:01:22.261745
170	1100010100101110110001000011011101101110101111000011111010001100001011111101000001010010110111000111	1	0.114	1	0:01:22.449158
171	0101110101100111000001111000000010100110110101111001001010110011111101111001110000100011111010111001	1	0.114	1	0:01:23.425716
172	1000000101010000010111001011101100010111011001111101011111010000000111101010000111111111010111000011	1	0.114	1	0:01:23.711214
173	1101100101110111111001101101001010010011011000001111001010010111000101100100110010101001111010110111	1	0.114	1	0:01:23.869694
174	1110011101000010101011111110010010010011011111101110111100001100011010000110011001101110100011000111	1	0.114	1	0:01:23.440951
175	0000011000001011111110100001010100010011101000010000001001011000011000100100000011101011010000110000	1	0.114	1	0:01:23.731498
176	0011100001101111010011110001101111101100010011001111011001101110011110110010111001100110010001110000	1	0.114	1	0:01:23.075629
177	0011001110111011111111001001100001111011101011100011000110100100011110001111001110100110100110111100	1	0.114	1	0:01:21.683399
178	0101000110110101111010010110010001100101010011110010010001111101010000001110101101100100000010111100	1	0.114	1	0:01:22.650561
179	0110001111000101110001100010000100010101001100001101101011000100101011101011111001100101011100110100	1	0.114	1	0:01:23.782620
180	0111111001010000011100110000000110101000001110000011011100111001011011000100100000001110111011001111	1	0.114	1	0:01:24.414402
181	0011011010100010000110001011110011100110110010100001100001000001011100101011011010111010000001101000	1	0.114	1	0:01:24.730425
182	0100101111000001101010001100111110000011110110111010100110000111101001100101100111010011001111001110	1	0.114	1	0:01:21.801123
183	1101111100000100100101101100101011110110000101010011000000010011110110100001110100111000011110101110	1	0.114	1	0:01:22.211915
184	1101100010101010111011010110001110100011001010001110001011000000111110010111110010001010001110101101	1	0.114	1	0:01:24.213708
185	0100011011001011000111011011100101011001110010101100111011100100110010010111000101110010100110011010	1	0.114	1	0:01:24.601103
186	0000011110001100100110011000011011101000001011111110010100111101101100101001101000110111110101111011	1	0.114	1	0:01:24.645187
187	0101000001100000010011110100111100101101011111011100000011100101000000100110000010101101010010001110	1	0.114	1	0:01:24.140146
188	1001100111110101111110110011010100010101111000011110000010101101000111001111101001101101111100000001	1	0.114	1	0:01:21.662345
189	1111101010010100001101110011010101001111000000011011100100010001001110111110110101101111000110101110	1	0.114	1	0:01:22.005712
190	0110001101110100111101010101011010011011011001010100111010010110010010010010101011010101011011101110	1	0.114	1	0:01:23.935175
191	1010100000011011110101011100101101011100011011111000000110110110010010110100010000010101001010101010	1	0.114	1	0:01:24.108938
192	1001011011010011010010100101110111111011111101010110001011010010000110100011011011000011001010101011	1	0.114	1	0:01:24.289721
193	0000000101110001001001011010100111111100010101111001100000100100110000010110111111100010111100001110	1	0.114	1	0:01:25.007983
194	1010011011111111101111001001101100101011000011000001011111001001011110011001000100001001111110011000	1	0.114	1	0:01:21.459808
195	1001010100110100011111001001000010111100110100000010000100000011000010001001000110011101110011101000	1	0.114	1	0:01:22.320137
196	0010000100100000010101111110010001111001101101100001001011111001111001011101110000000110100110110010	1	0.114	1	0:01:24.135387
197	0111110011000110110111011101101001001000100101110100110001011001110011011001011010100101110010001011	1	0.114	1	0:01:24.758435
198	1001101101110111110110000101000001011000111010000101111001110111101000001111101001111100001110010100	1	0.114	1	0:01:24.560031
199	1101101010110011011011110000111011111101000011100010011111111100011011100011010110101100110111110110	1	0.114	1	0:01:23.990700
200	0100100001010011110101001111010001010000010000101000010010011010011010001010010111100111100000000111	1	0.114	1	0:01:20.898924
201	1111010001001111100010101000010100000111001111000100001000111010110101110111011111100100101111101010	1	0.114	1	0:01:22.418455
202	0010001100101100011010001101100011010110101111011110101111110100110100101001001101000101001011111000	1	0.114	1	0:01:24.130704
203	1010100100111100110111101101011110000011110001100010101010111010100101101100110100101000001101100000	1	0.114	1	0:01:23.794823
204	1010111101110101001011110110010001101011011101011010001111010000001001111111100000110101010001110100	1	0.114	1	0:01:24.621857
205	1000001110010000111111101110001001000101101001101111100001011100001011101001111010000101010000110010	1	0.114	1	0:01:23.934927
206	0001000100100001010010111001110110101011001110100001111101101000101110111001100101010011000000010000	1	0.114	1	0:01:23.161137
207	0000001110001110111110111100010111101110000011101101101101111010100101001110001011010011000010001010	1	0.114	1	0:01:22.211018
208	0101011011101101100100011010111010111111111000001110011100001100110100101110111101001000001000100110	1	0.114	1	0:01:23.868307
209	1010000000110011101000111000010000001010110100111011101101011100000001000001111100000111100001111110	1	0.114	1	0:01:24.598822
210	0000010100001101001011001011110000111111000010001101110111011011111110111111011101011001011001111010	1	0.114	1	0:01:24.250586
211	0011111001010011000011010001010010111110111000001110110000010100111010001011010100011000011010110100	1	0.114	1	0:01:23.854758
212	0010010000100001000100011010100101110001000000100001010001110001010101101110010100000100111000010111	1	0.114	1	0:01:21.695409
213	0001111110010000010010010111111100000111100100010100111111010010111100011000001000010101001110100001	1	0.114	1	0:01:20.586017
214	0110010011001000100010011110010111111100000011100100011001110010011111101110111001110101101011001111	1	0.114	1	0:01:22.975267
215	1100101100100010101111011111011111111011110010010100101101001001011100001100000011110111111101111111	1	0.114	1	0:01:23.923309
216	1000100100010111011110000111000010101110100000110111011101101000100110000010100001111000010011000110	1	0.114	1	0:01:24.397447
217	1111011010101101100111010001101011001011101000100101100100100110111011111000100010101110010011000110	1	0.114	1	0:01:24.535316
218	1010100010100010100000011010010011110111101010011011101111100100010101101011000000011001011000001000	1	0.114	1	0:01:22.674804
219	1001011101111100101101110000011011011011100111101011000011111100111110011101011110011000100111010000	1	0.114	1	0:01:21.672047
220	0100001101011101001101110110010010011101011010010001001110010010001111110110000010100000100100011110	1	0.114	1	0:01:23.402924
221	1101111110100010101111011101101000110111110010010000000000101100011101001101000101011010011111001101	1	0.114	1	0:01:24.128179
222	1010011010010101000000000000000001111011111000010110011101110011001101011100101110000010111011101110	1	0.114	1	0:01:23.451496
223	1100011111101110011010001100111110101000101101101101011111010000001001010011110000001111101001011110	1	0.114	1	0:01:24.114317
224	1110001100011010100001110011000111110000001111110110101110101001100000001111100101000001111001010111	1	0.114	1	0:01:23.002254
225	1011110001011000010100111000110001100110101010010100110100000111011010101010000101111101000100110100	1	0.114	1	0:01:21.192069
226	1111011010011001010101000010101000100000100101100011000101001101111001111111011110000000111110100100	1	0.114	1	0:01:23.146605
227	0010010010011111100011111010000010001101000100101110110100000101001000011101110100101111110100100111	1	0.114	1	0:01:23.783069
228	1000011011001001101001010110011111110100111101110100011011000100110010111100011101011101011001111101	1	0.114	1	0:01:24.051935
229	0111011011001000101001010111010011000110011010101001011111111010000101001101100101001100111100101110	1	0.114	1	0:01:24.564031
230	0111010100000000110110011000001110001010100011101110010111011101101001111001110111100011111111001001	1	0.114	1	0:01:22.831216
231	1011101101111111010011001011000111111011001011101110000000011000000001000011101001001110101110110001	1	0.114	1	0:01:21.444356
232	1110010111100111000101111110010110100101100010110101000000011100100010011100010100101100001001100001	1	0.114	1	0:01:22.076123
233	1000111011011110100100010111110101011001001001001100100011100011001000100000010011110010101000011101	1	0.114	1	0:01:24.857968
234	1101000101011000000011011011010111111001010010010100001001111001000011011001000111000010001101001001	1	0.114	1	0:01:22.863797
235	0010001000000110101111110100101010001001010010101101001101011010010011110101001101011011101110110001	1	0.114	1	0:01:20.166806
236	0000010110000110110110001100101101011000001000011001100101010001010111011001101001000110110111110100	1	0.114	1	0:01:19.562778
237	1101000011000011101101111011011011111101110010110100100100101011100001001000100100101101001110101111	1	0.114	1	0:01:18.505743
238	1111001110000000110011010101010100110010110010110010111100000010010000110100111011101101111101000001	1	0.114	1	0:01:19.072152
239	0101000101101110101000110000111001100010011100111000100001010011010101001101011101111000000100011000	1	0.114	1	0:01:18.253731
240	0100010010111011000001010100111011000011001110101110101011110101011110011101100110010010100010110001	1	0.114	1	0:01:18.381916
241	1100010110001000000001001111111000001101111011011100101000011101001101010111001100111101110100100001	1	0.114	1	0:01:17.814746
242	1000000101000100110110110010111000010000101011000110111100100111001000100010110100110001000000011010	1	0.114	1	0:01:18.471545
243	1000010010001010110101010110110011001110101100001001101000111101101000000110010010111000010101011110	1	0.114	1	0:01:18.454684
244	1101111010111110101010011111000010010100110010010000000110011011010011011010001011110101101001010000	1	0.114	1	0:01:18.900492
245	0010110000000011011011110111000100001010001001110110101011111101100001000010010001101111100010100100	1	0.114	1	0:01:17.562363
246	0000001000010111000111000011010001111101010101001000011111011001101011101001111100000100010111110000	1	0.114	1	0:01:18.852834
247	0000010101010011000111111101001111000101010111111001001001111111011101001111101010010100101110011100	1	0.114	1	0:01:18.367913
248	0001100000011101100110110010010110001110101010011000111011111010000100110111101111011001010100110001	1	0.114	1	0:01:17.705178
249	1101111111111100110100010001001111011101000111011001100001000101110100100111111100011101000000101111	1	0.114	1	0:01:17.864003
250	0000100010101010100000000001010101000010001110110101110010101101110011010010000000110111101110010011	1	0.114	1	0:01:20.405716
251	0010001100100000101110110100111011111111110101101101011000110111100001000000000100110010111010011000	1	0.114	1	0:01:18.542913
252	0000010100110110010110001100011001001011011010111001011101000000101101010101101110001111001000010010	1	0.114	1	0:01:19.670912
253	1000110110011110110110010100110000011011100111000010001011101001110001100010010101101011111011011111	1	0.114	1	0:01:17.521235
254	0000010010111111001001100010000101111001010100111111100101100101111010010101010011100010000100011101	1	0.114	1	0:01:16.908786
255	1010110010110010110101101001100010001001101111111001001010011001011100000011101000100011000101110010	1	0.114	1	0:01:18.243551
256	0000101110100011000100001111100100110010010110001011100110100010111100011101000110000100010011100101	1	0.114	1	0:01:18.975978
257	0001100011110011110111011011001101000111101101101100010100111010001111000100011011100100111101111000	1	0.114	1	0:01:19.962917
