idx	label	predict	radius	correct	time
48	0111010111110010001101000010101100011011100000010011110000100111100001101100010011011010100010010001	1	0.0762	1	0:01:19.884662
49	1000000110101010101000110100111110111001010001111010011101101110111011110001001101100111001111001101	1	0.0762	1	0:01:18.658063
50	0000111101111101101001110100000101000011110111110001010100001011101010100010101110000100110110000111	1	0.0762	1	0:01:19.636589
51	1000101110110010011101110111011011011111101110011011100001000101100111011111001011110001001100011101	1	0.0762	1	0:01:16.798774
52	0011101000010011011001110011101010001110000011110111001000111111010111101110000010111000101110001110	1	0.0762	1	0:01:17.323826
53	1100111111011100000000110011111011101100001111111010001010000111111011110010001001000100001101110101	1	0.0762	1	0:01:17.329017
54	1011100111101100010000111100110001101111110110111101101011001101010011101011100110110111000010000000	1	0.0762	1	0:01:19.111932
55	1110000101111110110111001101000101100011110000011010101100001111000100010100111011000101100110111100	1	0.0762	1	0:01:19.087339
56	0000000100100101100010101110111111110000100010110010100111001111011001000101001101100111100001101010	1	0.0762	1	0:01:18.054511
57	0111010010100100001110000001001001100111010110011010001011100111100101110010010010000010000100101110	1	0.0762	1	0:01:17.782019
58	0111110001001011011101010111011111111111010000011000101001001110101111111111110110111000000000101100	1	0.0762	1	0:01:18.590258
59	1101111100011001000101011101110111111111101010110011110111101000010001110010110100000010000010111111	1	0.0762	1	0:01:19.946349
60	0010000011101011100000010111001011111001001101101100011111001001011110011100111011110111101001011100	1	0.0762	1	0:01:18.779767
61	1001100100011000101110101110001100010110100110001101001111100011000011000101011011111001001101110010	1	0.0762	1	0:01:18.789871
62	0010000111111101111111010000100000101011000101010001111010010100100101001110111100110010010011000010	1	0.0762	1	0:01:17.651858
63	1011000110100010001111111100101101110001000001110000011110111001001100000110010010000111001010111011	1	0.0762	1	0:01:18.848632
64	0000110101011011110011111000100110011001110000100100001011110001110110011101101111011101100111000101	1	0.0762	1	0:01:17.409847
65	0110111110000110010011110001101110100011111010011001110001111010001001000110110110110110110110001110	1	0.0762	1	0:01:18.703338
66	0010100111100100001111001011111010101111010011010100011100010001010111101110111110110011000110100000	1	0.0762	1	0:01:20.102555
67	1011100011100010110111110000001010001011001010101110000010110001111000100111011000111101111101100110	1	0.0762	1	0:01:18.922385
68	1010000010001010010101001001101001111111111010011110011110111011100000011101111011010001100000110000	1	0.0762	1	0:01:18.846311
69	1101100111111001111110001000100111100010000010111001101110101110000000001111100111011100110100011011	1	0.0762	1	0:01:18.359694
70	0101001001111111001110011101111011111000000010000001101010110001111100101010110100111100010100111111	1	0.0762	1	0:01:17.512745
71	0100011010100110001110000101111000101000000001001101011010001001001101000100001101010110001001001010	1	0.0762	1	0:01:17.761065
72	0100111011000111000100000101010001100110100110101100001101101011011110010100000100111011111111100001	1	0.0762	1	0:01:17.898927
73	0111100100111110000011111001111010101110111101001001000001000101111111000101000011000010101111111000	1	0.0762	1	0:01:17.410952
74	1100111010010010110100101010010111000011011111100011010010110110010111011011010001010001101101011100	1	0.0762	1	0:01:18.823402
75	1000111100110001110010000010100111101101000100100000001101100001011011111110001111110010111111000010	1	0.0762	1	0:01:16.263767
76	0101010000000101111100010010010100010000010101000010101001111010110010000010110111001001111000101100	1	0.0762	1	0:01:18.743542
77	1101000110101110100111101111110100101010110110010100011001011101010001000101101010101101001110110100	1	0.0762	1	0:01:18.347093
78	1110011101101101100111000000110110111001001010000000000111110101011010011000001010001110000101001101	1	0.0762	1	0:01:18.947922
79	0011001111101110111100111000110010011111011001110011110011011001010000110101100100110101011100111110	1	0.0762	1	0:01:18.843901
80	1010101010110011111100010100011001100100101100111101101001111101101101010110111111011000000110101001	1	0.0762	1	0:01:16.692579
81	0110001001010111010110100111001001111101001000011001001000000110001001001101001100000101001110001001	1	0.0762	1	0:01:17.601447
82	0000011000001100100000100010110011100010011101111010011110000111110010100001001011110001010000000110	1	0.0762	1	0:01:16.979691
83	1110000000010100100111100101011110011100101100101110010000110011011000001001111001001100010001101101	1	0.0762	1	0:01:16.340774
84	1100100000101010010011010101100110001011101101001001011010000010001101101110011110111101100101010001	1	0.0762	1	0:01:16.873232
85	0101101111101001000100101010010111100001010011100010010101101101101101010110111111111110010011110101	1	0.0762	1	0:01:17.504483
86	1111110100100110101001011100000010010010000011100100000010001101001001100011001010011100010000001011	1	0.0762	1	0:01:18.552242
87	1100010100001101101111000011010010001110110011100001000100101111111100111010111111101001011000010110	1	0.0762	1	0:01:17.827778
88	1010010101101001000111101110101110010100011001010011010101011000000110100110100010110000001100000000	1	0.0762	1	0:01:17.398579
89	0001011110011000000001101110000010010010011100111010000111010101011111000010101010000111001010100010	1	0.0762	1	0:01:16.074026
90	1001011101100001011110010000001001011000111110101000000001011111011001111001000100000101011101011011	1	0.0762	1	0:01:17.373487
91	0101011001010010001011111100110001010011111000010001110011100001101111111011101001001101001001011011	1	0.0762	1	0:01:18.479717
92	0100010100000111110101011000111010110001100011011111101000010110001001001011111010111001000110111100	1	0.0762	1	0:01:16.602149
93	1010001101100111111111111001100000100011110001010010000010010111101110100101011100010011001011111010	1	0.0762	1	0:01:17.309234
94	0000110100100111111101001110111000010011000000110000101001111001010111111111001000011001001000011100	1	0.0762	1	0:01:17.075445
95	1001011011011000111101100111110010000100011110000111010001110000100110011100001100110001011111000011	1	0.0762	1	0:01:17.395939
96	0001010101010111000001011010110101111100000101011000001111001101010010111101111111110111001101100101	1	0.0762	1	0:01:16.994567
97	0111110110001000101111001001001100110000111011111010111011001110011011011010111000011010010111101101	1	0.0762	1	0:01:17.324256
98	0101000101101000010000011001110001100001010000100011110001011111000101111011111110000100011110100001	1	0.0762	1	0:01:17.867449
99	1010001011000001001010101010101100000101010101000101001000001110110011010110010100100111011101110001	1	0.0762	1	0:01:16.485837
100	0010111110010010010111010110111001101001100101000010111100000010001011000110011010110111111000011001	1	0.0762	1	0:01:17.739062
101	0001011101010011100100001110010011011010010110011100011001100010010111000000000100010001110010000001	1	0.0762	1	0:01:16.340833
102	1111010101000100101001001001000100100000011101101001101111111001001100110001110000000000100110010101	1	0.0762	1	0:01:18.142705
103	1010010100100000110101001000011011111011111110010110101111100001110111010001101000110011010010011010	1	0.0762	1	0:01:18.307281
104	0001111000111111100000101111010101110010100111000100000111001001001111011011100001001001100011001110	1	0.0762	1	0:01:18.709271
105	1110000111101000101011110111100110001000100011011110010111001001110111011000011111100010001000000111	1	0.0762	1	0:01:17.502941
106	1000001011100101110100001110111111100001001101001100111110001110110001001101111110000111101011001001	1	0.0762	1	0:01:16.030320
107	1001111111011011101011110101100010001000000010111011000011111111001101110000100110101101110011110000	1	0.0762	1	0:01:20.272743
108	1001011110110111011110001011101101110010101010101111111011111001101000011001110001010110010000100001	1	0.0762	1	0:01:16.360985
109	1101110111111011000111111111110000101000100011000010000111100100000001100110111100110011101011001111	1	0.0762	1	0:01:15.979185
110	0100000101011011101110110101011110000101011111010101001010000010000011101011011000001010011000111111	1	0.0762	1	0:01:17.437091
111	1101110011110010101011001011101111100010010000011000011010111100000011110101110100001110110110100100	1	0.0762	1	0:01:16.833337
112	1011100110101110100110011000011111011000111010111010001010010111010110011010001011011000101001111101	1	0.0762	1	0:01:15.379274
113	1000100000101000101011100110001101101011001000100000001001000010100011111100110001111101010011010101	1	0.0762	1	0:01:16.872410
114	0001000000100111111101100011011110001100110111001101111011100101001011111011101100110110111100111000	1	0.0762	1	0:01:16.706617
115	1110110110010001111110010100101100000001110011110011000101100001100100110111100001111101100011001000	1	0.0762	1	0:01:16.140029
116	0101011110100111111100011101001100100111101110010000110110011100010010111101111110100010001011011001	1	0.0762	1	0:01:15.977065
117	1100111110111100000110111010010000110100010111000111100110110010101110011110111101010110111001100110	1	0.0762	1	0:01:15.814263
118	0111100010100101101111110111000100110100110000010010111011010001100001001010100011010010111000100011	1	0.0762	1	0:01:16.119099
119	0011001011000011000111100110000000110101111001010111110101001101001111100000100111110101111100110011	1	0.0762	1	0:01:17.269483
120	0110000010000101000111111100001001000100010111001111111011111110100110001101101101110011101000010010	1	0.0762	1	0:01:17.347706
121	1001010111001010000010100011001001010111100011010010101000011010010001101110000011111110000010111001	1	0.0762	1	0:01:16.643665
122	1111111001110000111100001111000101010001100100101000011000001000111110010011000111111010100100000001	1	0.0762	1	0:01:16.020359
123	1001111010110011010110111111110100000100011111101101111010101110111111110000000111100000101100111110	1	0.0762	1	0:01:17.046824
124	1110111001110111110011101110011000010001010100001010011101011001100111110111011011101100000101001011	1	0.0762	1	0:01:17.952483
125	1100101100000110011000000101001010101101100110011001111010100110000110001000010101001101000001001110	1	0.0762	1	0:01:16.761456
126	0101110110101100111101000110010010101010011011010110110001100111111101111110111110100110000010100010	1	0.0762	1	0:01:16.841140
127	1111011000010101001011010001000011101001000101101111100001010011010000111010111000011000111100111100	1	0.0762	1	0:01:18.204153
128	1001001000001110111110001011000000010101001111010010011100111110000100110111111100000100010010110111	1	0.0762	1	0:01:17.806216
129	1010001100100111001100110001011011011101011010001111100011110000101000000100111111111101000111100110	1	0.0762	1	0:01:16.476730
130	1001100100111000001011011110100100010010110001111110111001101110110110010101001111100101011110000011	1	0.0762	1	0:01:19.733583
131	1101000110100011001010011111011000100000001000011000110111100111110100000011011010000010110011110001	1	0.0762	1	0:01:17.866384
132	1001010100011000111011001000111111001110100010011110100010011010110110000010010001000000000000010100	1	0.0762	1	0:01:17.643064
133	1001101101101010110111010110110001100001110011101010111011011011111011101001000010010001010011000011	1	0.0762	1	0:01:17.377858
134	0000100001110101110001111001101100010101111011011111111011101011000100101010101101110110111011011001	1	0.0762	1	0:01:17.545290
135	0011001111011111000001010111111001010000010100101111000001101010000001110110101111110010110100000000	1	0.0762	1	0:01:17.629178
136	1000110000011110110110001000011110011111101000011000010100011000111101100001101100010111000100011011	1	0.0762	1	0:01:18.223507
137	1011000001011000111111101010001000111111100110101010010110111100101110000001001010001000001001100110	1	0.0762	1	0:01:16.980930
138	0010010100001110101111101100000101100101000011011011011000110011011101100011010110100101010101011001	1	0.0762	1	0:01:16.656017
139	1110110101111000000110100000001110100100111100001010110000001101111010100110101101111011011110001101	1	0.0762	1	0:01:19.264755
140	1010110001011111010100010111101101101001101100100101111100000011010001110010101110100000011110110100	1	0.0762	1	0:01:15.475945
141	0000100011000000110111110010110010011100000011001100011111010100011111100010000000000010010010111010	1	0.0762	1	0:01:16.647907
142	0101110110100001100111101111111100101001011110011101010100110010101001111000011101100010000011011100	1	0.0762	1	0:01:18.595247
143	1011001010010110011110100001010110001011001000101101001101000000001011010000111101100111010000110001	1	0.0762	1	0:01:16.624082
144	0110101011011000010011101100001010111010110010000010010000101011001010111100000010001111101110100010	1	0.0762	1	0:01:18.567017
145	1111101001000100110010101001001001011010011110111110000011000000010001010100001001100100001110010010	1	0.0762	1	0:01:17.054029
146	0101100110010000010110010010010111111011011100101101011000011010101100111000110010011000111101010110	1	0.0762	1	0:01:16.637750
147	1110101011001011001111111001011001010011000100011011101111101111111110101000010000110011101001000000	1	0.0762	1	0:01:17.750108
148	1100111000111000100010100001001010110011100000110011010001101000001001100001101010111011000101010001	1	0.0762	1	0:01:16.200005
149	0011101010000011110100101100110011000000000111100111101010110011110101000101100110110010001101010100	1	0.0762	1	0:01:19.110100
150	1111010011010111101011110110000010001110100111001001100010011011011111010100111100111110001001000100	1	0.0762	1	0:01:19.241280
151	0110111110010010010111101100110000011101111010001101101101110001011010001001110001111111000001001000	1	0.0762	1	0:01:18.668908
152	1011010111011011111100110100000110000111100010101010011101001010110111110101000101100110000110000001	1	0.0762	1	0:01:17.560347
153	1100101000101111110101010000100011110111001100010010000001000101110101110011111011100011010011001001	1	0.0762	1	0:01:18.325204
154	0111111001011101001010000111000111101011110101100011101000101100100110010010010111100010010001001001	1	0.0762	1	0:01:18.018972
155	0011010100111101101100011100100001111101010000100110111001100100000101000110000101001001110110100101	1	0.0762	1	0:01:18.630111
156	0000000111000101010100011001110110010010000000110011100010110010100000011001111110100111000000010111	1	0.0762	1	0:01:18.664997
157	1100000110000100111000110101010011010010000110101011000001011110100000111111010111110100111010100101	1	0.0762	1	0:01:16.545326
158	1110111001101101100001100110011011011101111110011000010110010001001001001110111001010011001111100011	1	0.0762	1	0:01:20.265179
159	0110010111100110001101010111111100000001011111010100101011110010110100010101110010100001101001000000	1	0.0762	1	0:01:19.272769
160	0000001011000011101000001101101110100000111010011111011100110101101110101100100101011001010000001111	1	0.0762	1	0:01:18.298344
161	0011110101000110110100010100100110111010101111100000000000001000101111000111010111100110101111101111	1	0.0762	1	0:01:18.997854
162	0100000111000001100101010100110010001010000100011001110001001000000001111100110100101001111011110000	1	0.0762	1	0:01:18.382102
163	1100110010110110110110111001010110000110010100010001011001101010001101001001000111101001000001010111	1	0.0762	1	0:01:18.635858
164	0111100011000010000111100000010100000010100010011001110010010110001110101111111000000110110010000000	1	0.0762	1	0:01:16.634433
165	0100111010100110010011111001110111110100111101101001101110101011001001010110100100000001001010110011	1	0.0762	1	0:01:16.971358
166	0110111100101010000000000111101110100100101001001001011001100011111110111010111101110101001111100101	1	0.0762	1	0:01:16.327897
167	0101010111101110100110111001111001110000110010000001010001010111111100100000100100101000011000111101	1	0.0762	1	0:01:16.593807
168	1111000100111000111111110100010111111011010110000000010110100001101000001010000111110100010110011111	1	0.0762	1	0:01:17.150813
169	1100110010010011010000101000111110000010111000100011001011001011000110000101100111101101010100101011	1	0.0762	1	0:01:17.673905
170	1100010100101110110001000011011101101110101111000011111010001100001011111101000001010010110111000111	1	0.0762	1	0:01:18.452307
171	0101110101100111000001111000000010100110110101111001001010110011111101111001110000100011111010111001	1	0.0762	1	0:01:17.832536
172	1000000101010000010111001011101100010111011001111101011111010000000111101010000111111111010111000011	1	0.0762	1	0:01:19.043835
173	1101100101110111111001101101001010010011011000001111001010010111000101100100110010101001111010110111	1	0.0762	1	0:01:21.398592
174	1110011101000010101011111110010010010011011111101110111100001100011010000110011001101110100011000111	1	0.0762	1	0:01:20.207734
175	0000011000001011111110100001010100010011101000010000001001011000011000100100000011101011010000110000	1	0.0762	1	0:01:18.597438
176	0011100001101111010011110001101111101100010011001111011001101110011110110010111001100110010001110000	1	0.0762	1	0:01:17.101625
177	0011001110111011111111001001100001111011101011100011000110100100011110001111001110100110100110111100	1	0.0762	1	0:01:16.658970
178	0101000110110101111010010110010001100101010011110010010001111101010000001110101101100100000010111100	1	0.0762	1	0:01:17.445926
179	0110001111000101110001100010000100010101001100001101101011000100101011101011111001100101011100110100	1	0.0762	1	0:01:17.977001
180	0111111001010000011100110000000110101000001110000011011100111001011011000100100000001110111011001111	1	0.0762	1	0:01:18.130326
181	0011011010100010000110001011110011100110110010100001100001000001011100101011011010111010000001101000	1	0.0762	1	0:01:20.078093
182	0100101111000001101010001100111110000011110110111010100110000111101001100101100111010011001111001110	1	0.0762	1	0:01:17.913809
183	1101111100000100100101101100101011110110000101010011000000010011110110100001110100111000011110101110	1	0.0762	1	0:01:21.574254
184	1101100010101010111011010110001110100011001010001110001011000000111110010111110010001010001110101101	1	0.0762	1	0:01:16.440875
185	0100011011001011000111011011100101011001110010101100111011100100110010010111000101110010100110011010	1	0.0762	1	0:01:15.981738
186	0000011110001100100110011000011011101000001011111110010100111101101100101001101000110111110101111011	1	0.0762	1	0:01:16.297117
187	0101000001100000010011110100111100101101011111011100000011100101000000100110000010101101010010001110	1	0.0762	1	0:01:18.202183
188	1001100111110101111110110011010100010101111000011110000010101101000111001111101001101101111100000001	1	0.0762	1	0:01:19.177437
189	1111101010010100001101110011010101001111000000011011100100010001001110111110110101101111000110101110	1	0.0762	1	0:01:17.405646
190	0110001101110100111101010101011010011011011001010100111010010110010010010010101011010101011011101110	1	0.0762	1	0:01:15.427472
191	1010100000011011110101011100101101011100011011111000000110110110010010110100010000010101001010101010	1	0.0762	1	0:01:17.571632
192	1001011011010011010010100101110111111011111101010110001011010010000110100011011011000011001010101011	1	0.0762	1	0:01:16.140682
193	0000000101110001001001011010100111111100010101111001100000100100110000010110111111100010111100001110	1	0.0762	1	0:01:17.846184
194	1010011011111111101111001001101100101011000011000001011111001001011110011001000100001001111110011000	1	0.0762	1	0:01:16.639113
195	1001010100110100011111001001000010111100110100000010000100000011000010001001000110011101110011101000	1	0.0762	1	0:01:17.139629
196	0010000100100000010101111110010001111001101101100001001011111001111001011101110000000110100110110010	1	0.0762	1	0:01:18.082697
197	0111110011000110110111011101101001001000100101110100110001011001110011011001011010100101110010001011	1	0.0762	1	0:01:15.914683
198	1001101101110111110110000101000001011000111010000101111001110111101000001111101001111100001110010100	1	0.0762	1	0:01:16.593512
199	1101101010110011011011110000111011111101000011100010011111111100011011100011010110101100110111110110	1	0.0762	1	0:01:15.925697
200	0100100001010011110101001111010001010000010000101000010010011010011010001010010111100111100000000111	1	0.0762	1	0:01:16.285274
201	1111010001001111100010101000010100000111001111000100001000111010110101110111011111100100101111101010	1	0.0762	1	0:01:20.107649
202	0010001100101100011010001101100011010110101111011110101111110100110100101001001101000101001011111000	1	0.0762	1	0:01:17.945613
203	1010100100111100110111101101011110000011110001100010101010111010100101101100110100101000001101100000	1	0.0762	1	0:01:19.556699
204	1010111101110101001011110110010001101011011101011010001111010000001001111111100000110101010001110100	1	0.0762	1	0:01:16.482022
205	1000001110010000111111101110001001000101101001101111100001011100001011101001111010000101010000110010	1	0.0762	1	0:01:17.554014
206	0001000100100001010010111001110110101011001110100001111101101000101110111001100101010011000000010000	1	0.0762	1	0:01:15.742430
207	0000001110001110111110111100010111101110000011101101101101111010100101001110001011010011000010001010	1	0.0762	1	0:01:17.552073
208	0101011011101101100100011010111010111111111000001110011100001100110100101110111101001000001000100110	1	0.0762	1	0:01:17.190137
209	1010000000110011101000111000010000001010110100111011101101011100000001000001111100000111100001111110	1	0.0762	1	0:01:17.500269
210	0000010100001101001011001011110000111111000010001101110111011011111110111111011101011001011001111010	1	0.0762	1	0:01:16.866556
211	0011111001010011000011010001010010111110111000001110110000010100111010001011010100011000011010110100	1	0.0762	1	0:01:17.268399
212	0010010000100001000100011010100101110001000000100001010001110001010101101110010100000100111000010111	1	0.0762	1	0:01:16.994686
213	0001111110010000010010010111111100000111100100010100111111010010111100011000001000010101001110100001	1	0.0762	1	0:01:17.043062
214	0110010011001000100010011110010111111100000011100100011001110010011111101110111001110101101011001111	1	0.0762	1	0:01:17.665965
215	1100101100100010101111011111011111111011110010010100101101001001011100001100000011110111111101111111	1	0.0762	1	0:01:18.742830
216	1000100100010111011110000111000010101110100000110111011101101000100110000010100001111000010011000110	1	0.0762	1	0:01:17.374954
217	1111011010101101100111010001101011001011101000100101100100100110111011111000100010101110010011000110	1	0.0762	1	0:01:18.140589
218	1010100010100010100000011010010011110111101010011011101111100100010101101011000000011001011000001000	1	0.0762	1	0:01:17.583675
219	1001011101111100101101110000011011011011100111101011000011111100111110011101011110011000100111010000	1	0.0762	1	0:01:17.612042
220	0100001101011101001101110110010010011101011010010001001110010010001111110110000010100000100100011110	1	0.0762	1	0:01:18.030289
221	1101111110100010101111011101101000110111110010010000000000101100011101001101000101011010011111001101	1	0.0762	1	0:01:17.437675
222	1010011010010101000000000000000001111011111000010110011101110011001101011100101110000010111011101110	1	0.0762	1	0:01:16.334658
223	1100011111101110011010001100111110101000101101101101011111010000001001010011110000001111101001011110	1	0.0762	1	0:01:18.379583
224	1110001100011010100001110011000111110000001111110110101110101001100000001111100101000001111001010111	1	0.0762	1	0:01:17.761372
225	1011110001011000010100111000110001100110101010010100110100000111011010101010000101111101000100110100	1	0.0762	1	0:01:18.085033
226	1111011010011001010101000010101000100000100101100011000101001101111001111111011110000000111110100100	1	0.0762	1	0:01:17.017166
227	0010010010011111100011111010000010001101000100101110110100000101001000011101110100101111110100100111	1	0.0762	1	0:01:17.116426
228	1000011011001001101001010110011111110100111101110100011011000100110010111100011101011101011001111101	1	0.0762	1	0:01:17.561096
229	0111011011001000101001010111010011000110011010101001011111111010000101001101100101001100111100101110	1	0.0762	1	0:01:17.294627
230	0111010100000000110110011000001110001010100011101110010111011101101001111001110111100011111111001001	1	0.0762	1	0:01:18.855619
231	1011101101111111010011001011000111111011001011101110000000011000000001000011101001001110101110110001	1	0.0762	1	0:01:17.532391
232	1110010111100111000101111110010110100101100010110101000000011100100010011100010100101100001001100001	1	0.0762	1	0:01:18.301864
233	1000111011011110100100010111110101011001001001001100100011100011001000100000010011110010101000011101	1	0.0762	1	0:01:16.961233
234	1101000101011000000011011011010111111001010010010100001001111001000011011001000111000010001101001001	1	0.0762	1	0:01:16.971726
235	0010001000000110101111110100101010001001010010101101001101011010010011110101001101011011101110110001	1	0.0762	1	0:01:17.886226
236	0000010110000110110110001100101101011000001000011001100101010001010111011001101001000110110111110100	1	0.0762	1	0:01:17.607168
237	1101000011000011101101111011011011111101110010110100100100101011100001001000100100101101001110101111	1	0.0762	1	0:01:18.933334
238	1111001110000000110011010101010100110010110010110010111100000010010000110100111011101101111101000001	1	0.0762	1	0:01:17.966228
239	0101000101101110101000110000111001100010011100111000100001010011010101001101011101111000000100011000	1	0.0762	1	0:01:16.308264
240	0100010010111011000001010100111011000011001110101110101011110101011110011101100110010010100010110001	1	0.0762	1	0:01:17.830428
241	1100010110001000000001001111111000001101111011011100101000011101001101010111001100111101110100100001	1	0.0762	1	0:01:17.452433
242	1000000101000100110110110010111000010000101011000110111100100111001000100010110100110001000000011010	1	0.0762	1	0:01:17.217902
243	1000010010001010110101010110110011001110101100001001101000111101101000000110010010111000010101011110	1	0.0762	1	0:01:18.351068
244	1101111010111110101010011111000010010100110010010000000110011011010011011010001011110101101001010000	1	0.0762	1	0:01:17.145746
245	0010110000000011011011110111000100001010001001110110101011111101100001000010010001101111100010100100	1	0.0762	1	0:01:17.707885
246	0000001000010111000111000011010001111101010101001000011111011001101011101001111100000100010111110000	1	0.0762	1	0:01:18.174538
247	0000010101010011000111111101001111000101010111111001001001111111011101001111101010010100101110011100	1	0.0762	1	0:01:18.069400
248	0001100000011101100110110010010110001110101010011000111011111010000100110111101111011001010100110001	1	0.0762	1	0:01:17.662729
249	1101111111111100110100010001001111011101000111011001100001000101110100100111111100011101000000101111	1	0.0762	1	0:01:17.596820
250	0000100010101010100000000001010101000010001110110101110010101101110011010010000000110111101110010011	1	0.0762	1	0:01:19.291145
251	0010001100100000101110110100111011111111110101101101011000110111100001000000000100110010111010011000	1	0.0762	1	0:01:18.396322
252	0000010100110110010110001100011001001011011010111001011101000000101101010101101110001111001000010010	1	0.0762	1	0:01:18.003845
